GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0005524	0.034094750411396	1.37370478983382	36.1539410386086	47	977	ATP binding	ENSXMAG00000000487,ENSXMAG00000000681,ENSXMAG00000001184,ENSXMAG00000001332,ENSXMAG00000001930,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000003315,ENSXMAG00000003667,ENSXMAG00000003705,ENSXMAG00000003840,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000007055,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000011326,ENSXMAG00000011457,ENSXMAG00000013141,ENSXMAG00000015350,ENSXMAG00000016258,ENSXMAG00000016967,ENSXMAG00000017182,ENSXMAG00000017805,ENSXMAG00000018749,ENSXMAG00000018751,ENSXMAG00000001677,ENSXMAG00000004140,ENSXMAG00000004603,ENSXMAG00000007075,ENSXMAG00000007383,ENSXMAG00000008567,ENSXMAG00000009769,ENSXMAG00000011193,ENSXMAG00000013347,ENSXMAG00000019978,ENSXMAG00000004178,ENSXMAG00000008274,ENSXMAG00000009103,ENSXMAG00000011539,ENSXMAG00000016641,ENSXMAG00000017621,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	acaca,ABCA4,NPR2,TAOK1,ERBB3,ABCA7,pex1,TRIB1,kif23,ighmbp2,SIK2,smc2,ABCA3,ABCB1,pip5k1bb,ATAD2,HLTF,rfc1,UCKL1,lig3,RAD54B,smarcad1a,prkacbb,rngtt,RAD54L2,ROCK2,ddx56,HIPK1,psmc1a,MAT2A,rtel1,ttk,papolg,braf,abcg2a,MYO7A,BRSK2,BBS12,HFM1,uba1,stk17al,pfas,abcf1,nrbp1,afg3l2,atp13a1,mcm4
GO:0008094	0.00352462549329712	3.94452109505483	1.9982730973233	7	54	ATP-dependent activity, acting on DNA	ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000013141,ENSXMAG00000015350,ENSXMAG00000017182,ENSXMAG00000004603,ENSXMAG00000019042	HLTF,rfc1,RAD54B,smarcad1a,RAD54L2,rtel1,mcm4
GO:0008120	0.0370050573578392	Inf	0.0370050573578389	1	1	ceramide glucosyltransferase activity	ENSXMAG00000005041	ugcg
GO:0008192	0.0370050573578392	Inf	0.0370050573578389	1	1	RNA guanylyltransferase activity	ENSXMAG00000016967	rngtt
GO:0008241	0.0370050573578392	Inf	0.0370050573578389	1	1	peptidyl-dipeptidase activity	ENSXMAG00000001941	ace2
GO:0008379	0.0370050573578392	Inf	0.0370050573578389	1	1	thioredoxin peroxidase activity	ENSXMAG00000005097	prdx5
GO:0008474	0.0370050573578392	Inf	0.0370050573578389	1	1	palmitoyl-(protein) hydrolase activity	ENSXMAG00000003488	ppt1
GO:0015039	0.0370050573578392	Inf	0.0370050573578389	1	1	NADPH-adrenodoxin reductase activity	ENSXMAG00000012696	FDXR
GO:0015298	0.0232107068924504	5.62265512265512	0.629085975083261	3	17	solute:cation antiporter activity	ENSXMAG00000014534,ENSXMAG00000015549,ENSXMAG00000010998	slc8a3,slc9a8,cax1
GO:0015368	0.025339032863501	10.4724832214765	0.259035401504872	2	7	calcium:cation antiporter activity	ENSXMAG00000014534,ENSXMAG00000010998	slc8a3,cax1
GO:0015369	0.0370050573578392	Inf	0.0370050573578389	1	1	calcium:proton antiporter activity	ENSXMAG00000010998	cax1
GO:0015399	0.00489543677708468	3.3146404109589	2.6643641297644	8	72	primary active transmembrane transporter activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000005416,ENSXMAG00000009769,ENSXMAG00000014530,ENSXMAG00000013346	ABCA4,ABCA7,ABCA3,ABCB1,atp6v1e1a,abcg2a,atp6v0a1b,atp13a1
GO:0015491	0.0232107068924504	5.62265512265512	0.629085975083261	3	17	cation:cation antiporter activity	ENSXMAG00000014534,ENSXMAG00000015549,ENSXMAG00000010998	slc8a3,slc9a8,cax1
GO:0015643	0.0370050573578392	Inf	0.0370050573578389	1	1	toxic substance binding	ENSXMAG00000003212	tmem181
GO:0016209	0.0144399164077865	4.78194103194103	0.962131491303811	4	26	antioxidant activity	ENSXMAG00000002766,ENSXMAG00000009544,ENSXMAG00000011397,ENSXMAG00000005097	gpx8,txnrd3,prdx6,prdx5
GO:0016684	0.0271072968160639	5.24713804713805	0.6660910324411	3	18	oxidoreductase activity, acting on peroxide as acceptor	ENSXMAG00000002766,ENSXMAG00000011397,ENSXMAG00000005097	gpx8,prdx6,prdx5
GO:0016730	0.0370050573578392	Inf	0.0370050573578389	1	1	oxidoreductase activity, acting on iron-sulfur proteins as donors	ENSXMAG00000012696	FDXR
GO:0016731	0.0370050573578392	Inf	0.0370050573578389	1	1	oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor	ENSXMAG00000012696	FDXR
GO:0016817	0.0349511759742462	1.64071911458153	12.1376588133712	19	328	hydrolase activity, acting on acid anhydrides	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000004110,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000007831,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000017182,ENSXMAG00000001677,ENSXMAG00000004603,ENSXMAG00000016641,ENSXMAG00000009615,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	ABCA4,ABCA7,pex1,morc3a,smc2,ABCA3,ABCB1,enpp4,ATAD2,HLTF,rfc1,RAD54L2,psmc1a,rtel1,abcf1,mmaa,afg3l2,atp13a1,mcm4
GO:0016818	0.0340345402767355	1.64626565605213	12.1006537560133	19	327	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000004110,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000007831,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000017182,ENSXMAG00000001677,ENSXMAG00000004603,ENSXMAG00000016641,ENSXMAG00000009615,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	ABCA4,ABCA7,pex1,morc3a,smc2,ABCA3,ABCB1,enpp4,ATAD2,HLTF,rfc1,RAD54L2,psmc1a,rtel1,abcf1,mmaa,afg3l2,atp13a1,mcm4
GO:0016862	0.0370050573578392	Inf	0.0370050573578389	1	1	intramolecular oxidoreductase activity, interconverting keto- and enol-groups	ENSXMAG00000019149	enoph1
GO:0016887	7.84963772742992e-05	3.37984154929577	5.3287282595288	16	144	ATP hydrolysis activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000004110,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000008949,ENSXMAG00000009566,ENSXMAG00000017182,ENSXMAG00000001677,ENSXMAG00000004603,ENSXMAG00000016641,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	ABCA4,ABCA7,pex1,morc3a,smc2,ABCA3,ABCB1,ATAD2,rfc1,RAD54L2,psmc1a,rtel1,abcf1,afg3l2,atp13a1,mcm4
GO:0019843	0.000148430779942413	13.2152542372881	0.555075860367584	5	15	rRNA binding	ENSXMAG00000003143,ENSXMAG00000005141,ENSXMAG00000009586,ENSXMAG00000010836,ENSXMAG00000012175	rpl5b,rpl37,rpl9,rpl23a,rps9
GO:0022804	0.0221001414882662	1.97543056246889	6.95695078327371	13	188	active transmembrane transporter activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000005416,ENSXMAG00000009769,ENSXMAG00000014530,ENSXMAG00000014534,ENSXMAG00000015549,ENSXMAG00000010998,ENSXMAG00000013346,ENSXMAG00000016323,ENSXMAG00000018868	ABCA4,ABCA7,ABCA3,ABCB1,atp6v1e1a,abcg2a,atp6v0a1b,slc8a3,slc9a8,cax1,atp13a1,mfsd2ab,mfsd12a
GO:0030554	0.0268661993885754	1.39486242258097	36.4869865548292	48	986	adenyl nucleotide binding	ENSXMAG00000000487,ENSXMAG00000000681,ENSXMAG00000001184,ENSXMAG00000001332,ENSXMAG00000001930,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000003315,ENSXMAG00000003667,ENSXMAG00000003705,ENSXMAG00000003840,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000007055,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000011326,ENSXMAG00000011457,ENSXMAG00000013141,ENSXMAG00000014421,ENSXMAG00000015350,ENSXMAG00000016258,ENSXMAG00000016967,ENSXMAG00000017182,ENSXMAG00000017805,ENSXMAG00000018749,ENSXMAG00000018751,ENSXMAG00000001677,ENSXMAG00000004140,ENSXMAG00000004603,ENSXMAG00000007075,ENSXMAG00000007383,ENSXMAG00000008567,ENSXMAG00000009769,ENSXMAG00000011193,ENSXMAG00000013347,ENSXMAG00000019978,ENSXMAG00000004178,ENSXMAG00000008274,ENSXMAG00000009103,ENSXMAG00000011539,ENSXMAG00000016641,ENSXMAG00000017621,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	acaca,ABCA4,NPR2,TAOK1,ERBB3,ABCA7,pex1,TRIB1,kif23,ighmbp2,SIK2,smc2,ABCA3,ABCB1,pip5k1bb,ATAD2,HLTF,rfc1,UCKL1,lig3,RAD54B,acbd4,smarcad1a,prkacbb,rngtt,RAD54L2,ROCK2,ddx56,HIPK1,psmc1a,MAT2A,rtel1,ttk,papolg,braf,abcg2a,MYO7A,BRSK2,BBS12,HFM1,uba1,stk17al,pfas,abcf1,nrbp1,afg3l2,atp13a1,mcm4
GO:0032559	0.0260129995481475	1.3982498982499	36.4129764401135	48	984	adenyl ribonucleotide binding	ENSXMAG00000000487,ENSXMAG00000000681,ENSXMAG00000001184,ENSXMAG00000001332,ENSXMAG00000001930,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000003315,ENSXMAG00000003667,ENSXMAG00000003705,ENSXMAG00000003840,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000007055,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000011326,ENSXMAG00000011457,ENSXMAG00000013141,ENSXMAG00000014421,ENSXMAG00000015350,ENSXMAG00000016258,ENSXMAG00000016967,ENSXMAG00000017182,ENSXMAG00000017805,ENSXMAG00000018749,ENSXMAG00000018751,ENSXMAG00000001677,ENSXMAG00000004140,ENSXMAG00000004603,ENSXMAG00000007075,ENSXMAG00000007383,ENSXMAG00000008567,ENSXMAG00000009769,ENSXMAG00000011193,ENSXMAG00000013347,ENSXMAG00000019978,ENSXMAG00000004178,ENSXMAG00000008274,ENSXMAG00000009103,ENSXMAG00000011539,ENSXMAG00000016641,ENSXMAG00000017621,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	acaca,ABCA4,NPR2,TAOK1,ERBB3,ABCA7,pex1,TRIB1,kif23,ighmbp2,SIK2,smc2,ABCA3,ABCB1,pip5k1bb,ATAD2,HLTF,rfc1,UCKL1,lig3,RAD54B,acbd4,smarcad1a,prkacbb,rngtt,RAD54L2,ROCK2,ddx56,HIPK1,psmc1a,MAT2A,rtel1,ttk,papolg,braf,abcg2a,MYO7A,BRSK2,BBS12,HFM1,uba1,stk17al,pfas,abcf1,nrbp1,afg3l2,atp13a1,mcm4
GO:0033925	0.0370050573578392	Inf	0.0370050573578389	1	1	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	ENSXMAG00000003449	engase
GO:0034511	0.0370050573578392	Inf	0.0370050573578389	1	1	U3 snoRNA binding	ENSXMAG00000009245	utp25
GO:0036002	0.0126733662836581	17.4586129753915	0.185025286789195	2	5	pre-mRNA binding	ENSXMAG00000004585,ENSXMAG00000012049	rpl22,rpl22l1
GO:0042626	0.00257933285709558	3.72506608988224	2.40532872825953	8	65	ATPase-coupled transmembrane transporter activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000005416,ENSXMAG00000009769,ENSXMAG00000014530,ENSXMAG00000013346	ABCA4,ABCA7,ABCA3,ABCB1,atp6v1e1a,abcg2a,atp6v0a1b,atp13a1
GO:0043715	0.0370050573578392	Inf	0.0370050573578389	1	1	2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity	ENSXMAG00000019149	enoph1
GO:0043716	0.0370050573578392	Inf	0.0370050573578389	1	1	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase activity	ENSXMAG00000019149	enoph1
GO:0043874	0.0370050573578392	Inf	0.0370050573578389	1	1	acireductone synthase activity	ENSXMAG00000019149	enoph1
GO:0046403	0.0370050573578392	Inf	0.0370050573578389	1	1	polynucleotide 3'-phosphatase activity	ENSXMAG00000002791	pnkp
GO:0047710	0.0370050573578392	Inf	0.0370050573578389	1	1	bis(5'-adenosyl)-triphosphatase activity	ENSXMAG00000007831	enpp4
GO:0051920	0.0126733662836581	17.4586129753915	0.185025286789195	2	5	peroxiredoxin activity	ENSXMAG00000011397,ENSXMAG00000005097	prdx6,prdx5
GO:0070551	0.0370050573578392	Inf	0.0370050573578389	1	1	endoribonuclease activity, cleaving siRNA-paired mRNA	ENSXMAG00000000787	ago2
GO:0098518	0.00136497805946137	Inf	0.0740101147156778	2	2	polynucleotide phosphatase activity	ENSXMAG00000016967,ENSXMAG00000002791	rngtt,pnkp
GO:0098599	0.0370050573578392	Inf	0.0370050573578389	1	1	palmitoyl hydrolase activity	ENSXMAG00000003488	ppt1
GO:0102521	0.0370050573578392	Inf	0.0370050573578389	1	1	tRNA-4-demethylwyosine synthase activity	ENSXMAG00000013125	tyw1
GO:0102769	0.0370050573578392	Inf	0.0370050573578389	1	1	dihydroceramide glucosyltransferase activity	ENSXMAG00000005041	ugcg
GO:0140097	0.00142506540984717	3.1918534677298	3.81152090785741	11	103	catalytic activity, acting on DNA	ENSXMAG00000004703,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000011457,ENSXMAG00000013141,ENSXMAG00000015350,ENSXMAG00000017182,ENSXMAG00000019357,ENSXMAG00000004603,ENSXMAG00000011702,ENSXMAG00000019042	rps3,HLTF,rfc1,lig3,RAD54B,smarcad1a,RAD54L2,dnase1l4.2,rtel1,pold1,mcm4
GO:0140359	0.00679674983025027	4.70883777239709	1.22116689280868	5	33	ABC-type transporter activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000009769	ABCA4,ABCA7,ABCA3,ABCB1,abcg2a
GO:0140640	0.016450469241836	1.79766859902167	11.1755273220673	19	302	catalytic activity, acting on a nucleic acid	ENSXMAG00000000787,ENSXMAG00000003705,ENSXMAG00000004703,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000011457,ENSXMAG00000013125,ENSXMAG00000013141,ENSXMAG00000015213,ENSXMAG00000015350,ENSXMAG00000017182,ENSXMAG00000018749,ENSXMAG00000019126,ENSXMAG00000019357,ENSXMAG00000004603,ENSXMAG00000011702,ENSXMAG00000019205,ENSXMAG00000004178,ENSXMAG00000019042	ago2,ighmbp2,rps3,HLTF,rfc1,lig3,tyw1,RAD54B,polr3a,smarcad1a,RAD54L2,ddx56,dtd2,dnase1l4.2,rtel1,pold1,trmt10c,HFM1,mcm4
GO:0140657	0.000220811020876854	2.33399545291373	12.2486739854447	26	331	ATP-dependent activity	ENSXMAG00000000681,ENSXMAG00000002629,ENSXMAG00000002844,ENSXMAG00000003667,ENSXMAG00000003705,ENSXMAG00000004110,ENSXMAG00000004544,ENSXMAG00000004756,ENSXMAG00000006743,ENSXMAG00000008949,ENSXMAG00000009324,ENSXMAG00000009566,ENSXMAG00000013141,ENSXMAG00000015350,ENSXMAG00000017182,ENSXMAG00000018749,ENSXMAG00000001677,ENSXMAG00000004603,ENSXMAG00000005416,ENSXMAG00000009769,ENSXMAG00000014530,ENSXMAG00000004178,ENSXMAG00000016641,ENSXMAG00000012861,ENSXMAG00000013346,ENSXMAG00000019042	ABCA4,ABCA7,pex1,kif23,ighmbp2,morc3a,smc2,ABCA3,ABCB1,ATAD2,HLTF,rfc1,RAD54B,smarcad1a,RAD54L2,ddx56,psmc1a,rtel1,atp6v1e1a,abcg2a,atp6v0a1b,HFM1,abcf1,afg3l2,atp13a1,mcm4
GO:0140658	0.00932792379393163	5.53911806543385	0.851116319230295	4	23	ATP-dependent chromatin remodeler activity	ENSXMAG00000009324,ENSXMAG00000013141,ENSXMAG00000015350,ENSXMAG00000017182	HLTF,RAD54B,smarcad1a,RAD54L2
