GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0010467	0.0422024000238353	1.32842904603702	45.0127587184576	56	1260	gene expression	ENSXMAG00000004590,ENSXMAG00000008479,ENSXMAG00000012001,ENSXMAG00000001837,ENSXMAG00000002028,ENSXMAG00000003957,ENSXMAG00000003997,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000009007,ENSXMAG00000009730,ENSXMAG00000009815,ENSXMAG00000013804,ENSXMAG00000015716,ENSXMAG00000016545,ENSXMAG00000016590,ENSXMAG00000018113,ENSXMAG00000018320,ENSXMAG00000001521,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000004608,ENSXMAG00000007708,ENSXMAG00000008281,ENSXMAG00000008425,ENSXMAG00000009692,ENSXMAG00000009804,ENSXMAG00000010928,ENSXMAG00000011827,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000015581,ENSXMAG00000015890,ENSXMAG00000016652,ENSXMAG00000017272,ENSXMAG00000019172,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000019792,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000004353,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000009027,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000015282,ENSXMAG00000017586,ENSXMAG00000018267	eif4a2,larp7,PHF12,GATA2,ccnt2a,ZC3H4,nelfb,CREM,eftud2,slu7,EP300,ZMYND8,rrp36,tp53,arnt,ss18,cwc25,xrn1,smn1,rfx2,ARID3A,VDR,pes,wbp11,dhx15,lbh,aph1b,snw1,traf6,npas2,gatad2ab,taf7,BPTF,utp15,prpf6,nr2c2,mrpl20,LMF1,eif2s2,txnl4b,pde5ab,tob1a,gtf2a1,POLR3D,snrpg,PPARGC1A,foxn4,prpf19,SMG8,rela,gtf2e2,casc3,eomesb,polr2b,tcea1,gatc
GO:0010656	0.035724411681316	Inf	0.0357244116813156	1	1	negative regulation of muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010657	0.035724411681316	Inf	0.0357244116813156	1	1	muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010658	0.035724411681316	Inf	0.0357244116813156	1	1	striated muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010659	0.035724411681316	Inf	0.0357244116813156	1	1	cardiac muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010660	0.035724411681316	Inf	0.0357244116813156	1	1	regulation of muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010662	0.035724411681316	Inf	0.0357244116813156	1	1	regulation of striated muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010664	0.035724411681316	Inf	0.0357244116813156	1	1	negative regulation of striated muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010665	0.035724411681316	Inf	0.0357244116813156	1	1	regulation of cardiac muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010667	0.035724411681316	Inf	0.0357244116813156	1	1	negative regulation of cardiac muscle cell apoptotic process	ENSXMAG00000000631	SNX13
GO:0010941	0.0282990325661777	2.52857142857143	2.96512616954919	7	83	regulation of cell death	ENSXMAG00000000396,ENSXMAG00000001577,ENSXMAG00000009233,ENSXMAG00000009932,ENSXMAG00000011827,ENSXMAG00000000631,ENSXMAG00000011436	npm1a,fancd2,baxa,ppm1kb,traf6,SNX13,rela
GO:0014075	0.035724411681316	Inf	0.0357244116813156	1	1	response to amine	ENSXMAG00000011907	ache
GO:0016037	0.035724411681316	Inf	0.0357244116813156	1	1	light absorption	ENSXMAG00000019635	rho
GO:0016038	0.035724411681316	Inf	0.0357244116813156	1	1	absorption of visible light	ENSXMAG00000019635	rho
GO:0016042	0.0260491089978669	2.83599663582843	2.2863623476042	6	64	lipid catabolic process	ENSXMAG00000006691,ENSXMAG00000001650,ENSXMAG00000015395,ENSXMAG00000005295,ENSXMAG00000007235,ENSXMAG00000010774	crot,PLCH1,CPT1A,smpdl3a,lipea,pafah1b3
GO:0016070	0.0228398576871218	1.41125688923572	38.0464984406011	50	1065	RNA metabolic process	ENSXMAG00000008479,ENSXMAG00000012001,ENSXMAG00000001837,ENSXMAG00000002028,ENSXMAG00000003957,ENSXMAG00000003997,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000009007,ENSXMAG00000009730,ENSXMAG00000009815,ENSXMAG00000013804,ENSXMAG00000015716,ENSXMAG00000016545,ENSXMAG00000016590,ENSXMAG00000018113,ENSXMAG00000018320,ENSXMAG00000001521,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000004608,ENSXMAG00000007708,ENSXMAG00000008281,ENSXMAG00000008425,ENSXMAG00000009692,ENSXMAG00000010928,ENSXMAG00000011827,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000015581,ENSXMAG00000015890,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000004353,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000009027,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000015282,ENSXMAG00000017586,ENSXMAG00000018267	larp7,PHF12,GATA2,ccnt2a,ZC3H4,nelfb,CREM,eftud2,slu7,EP300,ZMYND8,rrp36,tp53,arnt,ss18,cwc25,xrn1,smn1,rfx2,ARID3A,VDR,pes,wbp11,dhx15,lbh,snw1,traf6,npas2,gatad2ab,taf7,BPTF,utp15,prpf6,nr2c2,txnl4b,pde5ab,gtf2a1,POLR3D,snrpg,PPARGC1A,foxn4,prpf19,SMG8,rela,gtf2e2,casc3,eomesb,polr2b,tcea1,gatc
GO:0016071	0.0115634838020839	2.17442153551444	6.39466969095549	13	179	mRNA metabolic process	ENSXMAG00000008479,ENSXMAG00000008494,ENSXMAG00000009007,ENSXMAG00000018113,ENSXMAG00000018320,ENSXMAG00000001521,ENSXMAG00000010928,ENSXMAG00000015581,ENSXMAG00000019193,ENSXMAG00000004353,ENSXMAG00000008485,ENSXMAG00000009027,ENSXMAG00000013937	larp7,eftud2,slu7,cwc25,xrn1,smn1,snw1,prpf6,txnl4b,snrpg,prpf19,SMG8,casc3
GO:0018026	0.035724411681316	Inf	0.0357244116813156	1	1	peptidyl-lysine monomethylation	ENSXMAG00000006024	setd6
GO:0019637	0.0237959037805667	1.72519606883729	11.6461582081089	19	326	organophosphate metabolic process	ENSXMAG00000000265,ENSXMAG00000003441,ENSXMAG00000011229,ENSXMAG00000012187,ENSXMAG00000014791,ENSXMAG00000017897,ENSXMAG00000018327,ENSXMAG00000004583,ENSXMAG00000012185,ENSXMAG00000000626,ENSXMAG00000004639,ENSXMAG00000005295,ENSXMAG00000008027,ENSXMAG00000011530,ENSXMAG00000012951,ENSXMAG00000013788,ENSXMAG00000017179,ENSXMAG00000017280,ENSXMAG00000018124	tafazzin,PTDSS1,pigc,khk,plpp5,dguok,dhodh,cds2,IP6K1,pip4p1b,PIK3CA,smpdl3a,MOCOS,nmnat1,pcyt2,aldoaa,gphnb,pi4kb,PIP4K2B
GO:0019720	0.00372390715355157	54.408	0.107173235043947	2	3	Mo-molybdopterin cofactor metabolic process	ENSXMAG00000008027,ENSXMAG00000017179	MOCOS,gphnb
GO:0021531	0.035724411681316	Inf	0.0357244116813156	1	1	spinal cord radial glial cell differentiation	ENSXMAG00000019589	fzd8a
GO:0030433	0.030871855791434	9.06133333333333	0.285795293450525	2	8	ubiquitin-dependent ERAD pathway	ENSXMAG00000017727,ENSXMAG00000008276	yod1,tmub2
GO:0032324	0.035724411681316	Inf	0.0357244116813156	1	1	molybdopterin cofactor biosynthetic process	ENSXMAG00000017179	gphnb
GO:0032570	0.035724411681316	Inf	0.0357244116813156	1	1	response to progesterone	ENSXMAG00000018924	pgrmc1
GO:0033058	0.035724411681316	Inf	0.0357244116813156	1	1	directional locomotion	ENSXMAG00000015804	arpin
GO:0033986	0.035724411681316	Inf	0.0357244116813156	1	1	response to methanol	ENSXMAG00000011907	ache
GO:0036444	0.035724411681316	Inf	0.0357244116813156	1	1	calcium import into the mitochondrion	ENSXMAG00000010569	vdac2
GO:0036503	0.0387709558509556	7.76571428571429	0.32151970513184	2	9	ERAD pathway	ENSXMAG00000017727,ENSXMAG00000008276	yod1,tmub2
GO:0042133	0.00372390715355157	54.408	0.107173235043947	2	3	neurotransmitter metabolic process	ENSXMAG00000008296,ENSXMAG00000011907	gad2,ache
GO:0042136	0.035724411681316	Inf	0.0357244116813156	1	1	neurotransmitter biosynthetic process	ENSXMAG00000008296	gad2
GO:0042167	0.035724411681316	Inf	0.0357244116813156	1	1	heme catabolic process	ENSXMAG00000001019	blvra
GO:0042981	0.0282990325661777	2.52857142857143	2.96512616954919	7	83	regulation of apoptotic process	ENSXMAG00000000396,ENSXMAG00000001577,ENSXMAG00000009233,ENSXMAG00000009932,ENSXMAG00000011827,ENSXMAG00000000631,ENSXMAG00000011436	npm1a,fancd2,baxa,ppm1kb,traf6,SNX13,rela
GO:0043066	0.0209926784824733	4.20347394540943	1.07173235043947	4	30	negative regulation of apoptotic process	ENSXMAG00000001577,ENSXMAG00000009932,ENSXMAG00000000631,ENSXMAG00000011436	fancd2,ppm1kb,SNX13,rela
GO:0043067	0.0282990325661777	2.52857142857143	2.96512616954919	7	83	regulation of programmed cell death	ENSXMAG00000000396,ENSXMAG00000001577,ENSXMAG00000009233,ENSXMAG00000009932,ENSXMAG00000011827,ENSXMAG00000000631,ENSXMAG00000011436	npm1a,fancd2,baxa,ppm1kb,traf6,SNX13,rela
GO:0043069	0.0209926784824733	4.20347394540943	1.07173235043947	4	30	negative regulation of programmed cell death	ENSXMAG00000001577,ENSXMAG00000009932,ENSXMAG00000000631,ENSXMAG00000011436	fancd2,ppm1kb,SNX13,rela
GO:0043545	0.00372390715355157	54.408	0.107173235043947	2	3	molybdopterin cofactor metabolic process	ENSXMAG00000008027,ENSXMAG00000017179	MOCOS,gphnb
