GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0022625	3.39120827769292e-09	91.7222222222222	0.339548434085943	7	9	cytosolic large ribosomal subunit	ENSXMAG00000002921,ENSXMAG00000003687,ENSXMAG00000005141,ENSXMAG00000008471,ENSXMAG00000010409,ENSXMAG00000015532,ENSXMAG00000011027	rpl35,rpl30,rpl37,rpl19,rpl7,rplp1,rplp2
GO:0022626	1.09408686122267e-08	61.1388888888889	0.37727603787327	7	10	cytosolic ribosome	ENSXMAG00000002921,ENSXMAG00000003687,ENSXMAG00000005141,ENSXMAG00000008471,ENSXMAG00000010409,ENSXMAG00000015532,ENSXMAG00000011027	rpl35,rpl30,rpl37,rpl19,rpl7,rplp1,rplp2
GO:0031981	0.0262079717497077	1.87868131868132	7.88506919155135	14	209	nuclear lumen	ENSXMAG00000004703,ENSXMAG00000006645,ENSXMAG00000007090,ENSXMAG00000011483,ENSXMAG00000014898,ENSXMAG00000015213,ENSXMAG00000015488,ENSXMAG00000009245,ENSXMAG00000009827,ENSXMAG00000010321,ENSXMAG00000011702,ENSXMAG00000018312,ENSXMAG00000002158,ENSXMAG00000013463	rps3,nol11,daxx,nop2,gnl2,polr3a,TAF4,utp25,wdr3,smg6,pold1,SPOP,leo1,rbm8a
GO:0032991	1.14577645799171e-06	2.06345505267102	41.2362709395484	71	1093	protein-containing complex	ENSXMAG00000000225,ENSXMAG00000000642,ENSXMAG00000000787,ENSXMAG00000001136,ENSXMAG00000001271,ENSXMAG00000002346,ENSXMAG00000002921,ENSXMAG00000003162,ENSXMAG00000003541,ENSXMAG00000003687,ENSXMAG00000004585,ENSXMAG00000004703,ENSXMAG00000004788,ENSXMAG00000005080,ENSXMAG00000005141,ENSXMAG00000005833,ENSXMAG00000006553,ENSXMAG00000006593,ENSXMAG00000007381,ENSXMAG00000008471,ENSXMAG00000009240,ENSXMAG00000009566,ENSXMAG00000009586,ENSXMAG00000009813,ENSXMAG00000010409,ENSXMAG00000010836,ENSXMAG00000012049,ENSXMAG00000012175,ENSXMAG00000012273,ENSXMAG00000012360,ENSXMAG00000012396,ENSXMAG00000013690,ENSXMAG00000013910,ENSXMAG00000014201,ENSXMAG00000014999,ENSXMAG00000015213,ENSXMAG00000015488,ENSXMAG00000015532,ENSXMAG00000015871,ENSXMAG00000018253,ENSXMAG00000000159,ENSXMAG00000000171,ENSXMAG00000000305,ENSXMAG00000001677,ENSXMAG00000003221,ENSXMAG00000004894,ENSXMAG00000005051,ENSXMAG00000005190,ENSXMAG00000005274,ENSXMAG00000005416,ENSXMAG00000007388,ENSXMAG00000007975,ENSXMAG00000010834,ENSXMAG00000011193,ENSXMAG00000014530,ENSXMAG00000017217,ENSXMAG00000004604,ENSXMAG00000005178,ENSXMAG00000008415,ENSXMAG00000010281,ENSXMAG00000011027,ENSXMAG00000014699,ENSXMAG00000002158,ENSXMAG00000002821,ENSXMAG00000009276,ENSXMAG00000011593,ENSXMAG00000012219,ENSXMAG00000012419,ENSXMAG00000013463,ENSXMAG00000017136,ENSXMAG00000019042	capzb,ap1m1,ago2,rps25,PBRM1,rps7,rpl35,rps24,copz2,rpl30,rpl22,rps3,rpl10,nup155,rpl37,rps6,rps14,zgc:114188,gjc4b,rpl19,rps11,rfc1,rpl9,ncapg,rpl7,rpl23a,rpl22l1,rps9,cnot3a,rps13,rpl18,rpl39,rps15,rps5,rps8a,polr3a,TAF4,rplp1,sptb,NCBP1,cltca,rps27a,rpl36a,psmc1a,rpl13,rps15a,smad4a,rpl28,BEST2,atp6v1e1a,cog6,rpl36,COL14A1,MYO7A,atp6v0a1b,rpl38,polr3f,RPL27A,ints10,rpl26,rplp2,pfdn2,leo1,rpl18a,TTYH3,si:dkeyp-118h3.6,rpl17,rpl31,rbm8a,rpl15,mcm4
GO:0034518	0.00808961572289163	25.6964980544747	0.150910415149308	2	4	RNA cap binding complex	ENSXMAG00000000787,ENSXMAG00000018253	ago2,NCBP1
GO:0042585	0.037727603787327	Inf	0.037727603787327	1	1	germinal vesicle	ENSXMAG00000016175	stau1
GO:0043073	0.037727603787327	Inf	0.037727603787327	1	1	germ cell nucleus	ENSXMAG00000016175	stau1
GO:0043226	1.17173560710023e-06	1.84003196631842	115.333284777859	153	3057	organelle	ENSXMAG00000000225,ENSXMAG00000000243,ENSXMAG00000000642,ENSXMAG00000000787,ENSXMAG00000001136,ENSXMAG00000001271,ENSXMAG00000001862,ENSXMAG00000002056,ENSXMAG00000002346,ENSXMAG00000002367,ENSXMAG00000002844,ENSXMAG00000002921,ENSXMAG00000003143,ENSXMAG00000003162,ENSXMAG00000003280,ENSXMAG00000003541,ENSXMAG00000003667,ENSXMAG00000003687,ENSXMAG00000004544,ENSXMAG00000004585,ENSXMAG00000004703,ENSXMAG00000004788,ENSXMAG00000004800,ENSXMAG00000005080,ENSXMAG00000005141,ENSXMAG00000005195,ENSXMAG00000005519,ENSXMAG00000005540,ENSXMAG00000005790,ENSXMAG00000005833,ENSXMAG00000006553,ENSXMAG00000006593,ENSXMAG00000006645,ENSXMAG00000007090,ENSXMAG00000007263,ENSXMAG00000007554,ENSXMAG00000007591,ENSXMAG00000007828,ENSXMAG00000007848,ENSXMAG00000008099,ENSXMAG00000008318,ENSXMAG00000008471,ENSXMAG00000008940,ENSXMAG00000009132,ENSXMAG00000009240,ENSXMAG00000009566,ENSXMAG00000009586,ENSXMAG00000009813,ENSXMAG00000010245,ENSXMAG00000010409,ENSXMAG00000010415,ENSXMAG00000010508,ENSXMAG00000010580,ENSXMAG00000010711,ENSXMAG00000010836,ENSXMAG00000011457,ENSXMAG00000011483,ENSXMAG00000011748,ENSXMAG00000012049,ENSXMAG00000012175,ENSXMAG00000012273,ENSXMAG00000012360,ENSXMAG00000012396,ENSXMAG00000012696,ENSXMAG00000013129,ENSXMAG00000013223,ENSXMAG00000013690,ENSXMAG00000013910,ENSXMAG00000013950,ENSXMAG00000014201,ENSXMAG00000014267,ENSXMAG00000014334,ENSXMAG00000014451,ENSXMAG00000014840,ENSXMAG00000014898,ENSXMAG00000014999,ENSXMAG00000015213,ENSXMAG00000015350,ENSXMAG00000015488,ENSXMAG00000015532,ENSXMAG00000015853,ENSXMAG00000015871,ENSXMAG00000016425,ENSXMAG00000016967,ENSXMAG00000017182,ENSXMAG00000017655,ENSXMAG00000017733,ENSXMAG00000017805,ENSXMAG00000018702,ENSXMAG00000020084,ENSXMAG00000000159,ENSXMAG00000000171,ENSXMAG00000000305,ENSXMAG00000000361,ENSXMAG00000003221,ENSXMAG00000004127,ENSXMAG00000004307,ENSXMAG00000004603,ENSXMAG00000004894,ENSXMAG00000005051,ENSXMAG00000005097,ENSXMAG00000005188,ENSXMAG00000005190,ENSXMAG00000005202,ENSXMAG00000005737,ENSXMAG00000006380,ENSXMAG00000007383,ENSXMAG00000007388,ENSXMAG00000007975,ENSXMAG00000008299,ENSXMAG00000009235,ENSXMAG00000009245,ENSXMAG00000009827,ENSXMAG00000010321,ENSXMAG00000010869,ENSXMAG00000011193,ENSXMAG00000011702,ENSXMAG00000012359,ENSXMAG00000012834,ENSXMAG00000014080,ENSXMAG00000014530,ENSXMAG00000016283,ENSXMAG00000016853,ENSXMAG00000017046,ENSXMAG00000017217,ENSXMAG00000018312,ENSXMAG00000018667,ENSXMAG00000019205,ENSXMAG00000001941,ENSXMAG00000002299,ENSXMAG00000004604,ENSXMAG00000005178,ENSXMAG00000006587,ENSXMAG00000008415,ENSXMAG00000010281,ENSXMAG00000010998,ENSXMAG00000011027,ENSXMAG00000015678,ENSXMAG00000016175,ENSXMAG00000019149,ENSXMAG00000001439,ENSXMAG00000002101,ENSXMAG00000002158,ENSXMAG00000002821,ENSXMAG00000003259,ENSXMAG00000009443,ENSXMAG00000011593,ENSXMAG00000012219,ENSXMAG00000012419,ENSXMAG00000013463,ENSXMAG00000015246,ENSXMAG00000017136,ENSXMAG00000019042	capzb,si:dkey-93h22.8,ap1m1,ago2,rps25,PBRM1,puf60b,stat2,rps7,myt1la,pex1,rpl35,rpl5b,rps24,timeless,copz2,kif23,rpl30,smc2,rpl22,rps3,rpl10,ctnna2,nup155,rpl37,pou6f1,AHCTF1,fgd4a,XPO1,rps6,rps14,zgc:114188,nol11,daxx,slc25a24l,nkx6.2,brd3b,tonsl,CREB1,rps3a,DMD,rpl19,rack1,pld1a,rps11,rfc1,rpl9,ncapg,SEC61A1,rpl7,glg1b,PDZD8,polh,pigv,rpl23a,lig3,nop2,pdha1b,rpl22l1,rps9,cnot3a,rps13,rpl18,FDXR,cfl1,rragcb,rpl39,rps15,rps28,rps5,rfx1a,EPB41L3,BAIAP2,zgc:162872,gnl2,rps8a,polr3a,smarcad1a,TAF4,rplp1,romo1,sptb,tp63,rngtt,RAD54L2,LZTS2,gcfc2,ROCK2,HOMER1,JUND,cltca,rps27a,rpl36a,rpl14,rpl13,STEAP3,kpnb3,rtel1,rps15a,smad4a,prdx5,frmd8,rpl28,TFCP2,SYMPK,TRIM67,papolg,cog6,rpl36,tmem237b,vps39,utp25,wdr3,smg6,MRS2,MYO7A,pold1,atf5a,immt,tmem120b,atp6v0a1b,myof,viml,NDUFB1,rpl38,SPOP,scarb1,trmt10c,ace2,maf1b,polr3f,RPL27A,pyroxd1,ints10,rpl26,cax1,rplp2,st6galnac1.1,stau1,enoph1,chsy1,idh3b,leo1,rpl18a,calr,klhl40b,si:dkeyp-118h3.6,rpl17,rpl31,rbm8a,ap5m1,rpl15,mcm4
GO:0043228	1.72607039391908e-17	3.71889245042926	28.8238892935178	78	764	non-membrane-bounded organelle	ENSXMAG00000000225,ENSXMAG00000000787,ENSXMAG00000001136,ENSXMAG00000001271,ENSXMAG00000002346,ENSXMAG00000002921,ENSXMAG00000003143,ENSXMAG00000003162,ENSXMAG00000003667,ENSXMAG00000003687,ENSXMAG00000004544,ENSXMAG00000004585,ENSXMAG00000004703,ENSXMAG00000004788,ENSXMAG00000004800,ENSXMAG00000005141,ENSXMAG00000005540,ENSXMAG00000005833,ENSXMAG00000006553,ENSXMAG00000006593,ENSXMAG00000006645,ENSXMAG00000007090,ENSXMAG00000007828,ENSXMAG00000008099,ENSXMAG00000008318,ENSXMAG00000008471,ENSXMAG00000008940,ENSXMAG00000009240,ENSXMAG00000009566,ENSXMAG00000009586,ENSXMAG00000009813,ENSXMAG00000010409,ENSXMAG00000010415,ENSXMAG00000010836,ENSXMAG00000011483,ENSXMAG00000012049,ENSXMAG00000012175,ENSXMAG00000012360,ENSXMAG00000012396,ENSXMAG00000013129,ENSXMAG00000013690,ENSXMAG00000013910,ENSXMAG00000013950,ENSXMAG00000014201,ENSXMAG00000014334,ENSXMAG00000014451,ENSXMAG00000014898,ENSXMAG00000014999,ENSXMAG00000015350,ENSXMAG00000015532,ENSXMAG00000015871,ENSXMAG00000017655,ENSXMAG00000017805,ENSXMAG00000000171,ENSXMAG00000000305,ENSXMAG00000000361,ENSXMAG00000003221,ENSXMAG00000004894,ENSXMAG00000005188,ENSXMAG00000005190,ENSXMAG00000006380,ENSXMAG00000007975,ENSXMAG00000009245,ENSXMAG00000009827,ENSXMAG00000010321,ENSXMAG00000011193,ENSXMAG00000016853,ENSXMAG00000017217,ENSXMAG00000005178,ENSXMAG00000006587,ENSXMAG00000010281,ENSXMAG00000011027,ENSXMAG00000002821,ENSXMAG00000009443,ENSXMAG00000012219,ENSXMAG00000012419,ENSXMAG00000017136,ENSXMAG00000019042	capzb,ago2,rps25,PBRM1,rps7,rpl35,rpl5b,rps24,kif23,rpl30,smc2,rpl22,rps3,rpl10,ctnna2,rpl37,fgd4a,rps6,rps14,zgc:114188,nol11,daxx,tonsl,rps3a,DMD,rpl19,rack1,rps11,rfc1,rpl9,ncapg,rpl7,glg1b,rpl23a,nop2,rpl22l1,rps9,rps13,rpl18,cfl1,rpl39,rps15,rps28,rps5,EPB41L3,BAIAP2,gnl2,rps8a,smarcad1a,rplp1,sptb,LZTS2,ROCK2,rps27a,rpl36a,rpl14,rpl13,rps15a,frmd8,rpl28,TRIM67,rpl36,utp25,wdr3,smg6,MYO7A,viml,rpl38,RPL27A,pyroxd1,rpl26,rplp2,rpl18a,klhl40b,rpl17,rpl31,rpl15,mcm4
GO:0043229	2.15151492727946e-06	1.80914602392907	113.33372177713	150	3004	intracellular organelle	ENSXMAG00000000225,ENSXMAG00000000243,ENSXMAG00000000642,ENSXMAG00000000787,ENSXMAG00000001136,ENSXMAG00000001271,ENSXMAG00000001862,ENSXMAG00000002056,ENSXMAG00000002346,ENSXMAG00000002367,ENSXMAG00000002844,ENSXMAG00000002921,ENSXMAG00000003143,ENSXMAG00000003162,ENSXMAG00000003280,ENSXMAG00000003541,ENSXMAG00000003667,ENSXMAG00000003687,ENSXMAG00000004544,ENSXMAG00000004585,ENSXMAG00000004703,ENSXMAG00000004788,ENSXMAG00000004800,ENSXMAG00000005080,ENSXMAG00000005141,ENSXMAG00000005195,ENSXMAG00000005519,ENSXMAG00000005540,ENSXMAG00000005790,ENSXMAG00000005833,ENSXMAG00000006553,ENSXMAG00000006593,ENSXMAG00000006645,ENSXMAG00000007090,ENSXMAG00000007263,ENSXMAG00000007554,ENSXMAG00000007591,ENSXMAG00000007828,ENSXMAG00000007848,ENSXMAG00000008099,ENSXMAG00000008318,ENSXMAG00000008471,ENSXMAG00000008940,ENSXMAG00000009132,ENSXMAG00000009240,ENSXMAG00000009566,ENSXMAG00000009586,ENSXMAG00000009813,ENSXMAG00000010245,ENSXMAG00000010409,ENSXMAG00000010415,ENSXMAG00000010508,ENSXMAG00000010580,ENSXMAG00000010711,ENSXMAG00000010836,ENSXMAG00000011457,ENSXMAG00000011483,ENSXMAG00000011748,ENSXMAG00000012049,ENSXMAG00000012175,ENSXMAG00000012273,ENSXMAG00000012360,ENSXMAG00000012396,ENSXMAG00000012696,ENSXMAG00000013129,ENSXMAG00000013223,ENSXMAG00000013690,ENSXMAG00000013910,ENSXMAG00000013950,ENSXMAG00000014201,ENSXMAG00000014267,ENSXMAG00000014334,ENSXMAG00000014451,ENSXMAG00000014840,ENSXMAG00000014898,ENSXMAG00000014999,ENSXMAG00000015213,ENSXMAG00000015350,ENSXMAG00000015488,ENSXMAG00000015532,ENSXMAG00000015853,ENSXMAG00000015871,ENSXMAG00000016425,ENSXMAG00000016967,ENSXMAG00000017182,ENSXMAG00000017655,ENSXMAG00000017733,ENSXMAG00000017805,ENSXMAG00000020084,ENSXMAG00000000159,ENSXMAG00000000171,ENSXMAG00000000305,ENSXMAG00000000361,ENSXMAG00000003221,ENSXMAG00000004127,ENSXMAG00000004307,ENSXMAG00000004603,ENSXMAG00000004894,ENSXMAG00000005051,ENSXMAG00000005097,ENSXMAG00000005188,ENSXMAG00000005190,ENSXMAG00000005202,ENSXMAG00000005737,ENSXMAG00000006380,ENSXMAG00000007383,ENSXMAG00000007388,ENSXMAG00000007975,ENSXMAG00000009235,ENSXMAG00000009245,ENSXMAG00000009827,ENSXMAG00000010321,ENSXMAG00000010869,ENSXMAG00000011193,ENSXMAG00000011702,ENSXMAG00000012359,ENSXMAG00000012834,ENSXMAG00000014080,ENSXMAG00000014530,ENSXMAG00000016283,ENSXMAG00000016853,ENSXMAG00000017046,ENSXMAG00000017217,ENSXMAG00000018312,ENSXMAG00000018667,ENSXMAG00000019205,ENSXMAG00000002299,ENSXMAG00000004604,ENSXMAG00000005178,ENSXMAG00000006587,ENSXMAG00000008415,ENSXMAG00000010281,ENSXMAG00000010998,ENSXMAG00000011027,ENSXMAG00000015678,ENSXMAG00000016175,ENSXMAG00000019149,ENSXMAG00000001439,ENSXMAG00000002101,ENSXMAG00000002158,ENSXMAG00000002821,ENSXMAG00000003259,ENSXMAG00000009443,ENSXMAG00000011593,ENSXMAG00000012219,ENSXMAG00000012419,ENSXMAG00000013463,ENSXMAG00000015246,ENSXMAG00000017136,ENSXMAG00000019042	capzb,si:dkey-93h22.8,ap1m1,ago2,rps25,PBRM1,puf60b,stat2,rps7,myt1la,pex1,rpl35,rpl5b,rps24,timeless,copz2,kif23,rpl30,smc2,rpl22,rps3,rpl10,ctnna2,nup155,rpl37,pou6f1,AHCTF1,fgd4a,XPO1,rps6,rps14,zgc:114188,nol11,daxx,slc25a24l,nkx6.2,brd3b,tonsl,CREB1,rps3a,DMD,rpl19,rack1,pld1a,rps11,rfc1,rpl9,ncapg,SEC61A1,rpl7,glg1b,PDZD8,polh,pigv,rpl23a,lig3,nop2,pdha1b,rpl22l1,rps9,cnot3a,rps13,rpl18,FDXR,cfl1,rragcb,rpl39,rps15,rps28,rps5,rfx1a,EPB41L3,BAIAP2,zgc:162872,gnl2,rps8a,polr3a,smarcad1a,TAF4,rplp1,romo1,sptb,tp63,rngtt,RAD54L2,LZTS2,gcfc2,ROCK2,JUND,cltca,rps27a,rpl36a,rpl14,rpl13,STEAP3,kpnb3,rtel1,rps15a,smad4a,prdx5,frmd8,rpl28,TFCP2,SYMPK,TRIM67,papolg,cog6,rpl36,vps39,utp25,wdr3,smg6,MRS2,MYO7A,pold1,atf5a,immt,tmem120b,atp6v0a1b,myof,viml,NDUFB1,rpl38,SPOP,scarb1,trmt10c,maf1b,polr3f,RPL27A,pyroxd1,ints10,rpl26,cax1,rplp2,st6galnac1.1,stau1,enoph1,chsy1,idh3b,leo1,rpl18a,calr,klhl40b,si:dkeyp-118h3.6,rpl17,rpl31,rbm8a,ap5m1,rpl15,mcm4
