GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0038023	0.0231000226527212	1.70743482458964	12.4085358332305	20	498	signaling receptor activity	ENSXMAG00000003978,ENSXMAG00000008989,ENSXMAG00000010783,ENSXMAG00000014745,ENSXMAG00000016012,ENSXMAG00000002646,ENSXMAG00000004218,ENSXMAG00000005227,ENSXMAG00000006856,ENSXMAG00000011216,ENSXMAG00000011693,ENSXMAG00000013746,ENSXMAG00000016969,ENSXMAG00000017088,ENSXMAG00000000935,ENSXMAG00000004154,ENSXMAG00000007866,ENSXMAG00000008384,ENSXMAG00000011065,ENSXMAG00000016544	esrrb,EPHB2,AVPR2,trhrb,ERBB4,mc2r,grm3,notch1a,cxcr3.3,grm5b,DDR2,GPR135,CRHR1,opn4xb,GPR139,NTSR1,erbb4a,CHRNA9,MERTK,GRM4
GO:0050048	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	L-leucine:2-oxoglutarate aminotransferase activity	ENSXMAG00000014046	bcat2
GO:0050080	0.0249167386209449	Inf	0.0249167386209449	1	1	malonyl-CoA decarboxylase activity	ENSXMAG00000009645	mlycd
GO:0050295	0.0249167386209449	Inf	0.0249167386209449	1	1	steryl-beta-glucosidase activity	ENSXMAG00000016183	GBA1
GO:0050632	0.0249167386209449	Inf	0.0249167386209449	1	1	propionyl-CoA C2-trimethyltridecanoyltransferase activity	ENSXMAG00000010540	scp2a
GO:0050633	0.0249167386209449	Inf	0.0249167386209449	1	1	acetyl-CoA C-myristoyltransferase activity	ENSXMAG00000010540	scp2a
GO:0051748	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	UTP-monosaccharide-1-phosphate uridylyltransferase activity	ENSXMAG00000005887	ugp2a
GO:0052654	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	L-leucine transaminase activity	ENSXMAG00000014046	bcat2
GO:0052655	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	L-valine transaminase activity	ENSXMAG00000014046	bcat2
GO:0052656	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	L-isoleucine transaminase activity	ENSXMAG00000014046	bcat2
GO:0052742	0.0492156306513627	39.3233830845771	0.0498334772418897	1	2	phosphatidylinositol kinase activity	ENSXMAG00000001808	pik3c3
GO:0052890	0.0249167386209449	Inf	0.0249167386209449	1	1	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	ENSXMAG00000013313	ivd
GO:0060089	0.0231000226527212	1.70743482458964	12.4085358332305	20	498	molecular transducer activity	ENSXMAG00000003978,ENSXMAG00000008989,ENSXMAG00000010783,ENSXMAG00000014745,ENSXMAG00000016012,ENSXMAG00000002646,ENSXMAG00000004218,ENSXMAG00000005227,ENSXMAG00000006856,ENSXMAG00000011216,ENSXMAG00000011693,ENSXMAG00000013746,ENSXMAG00000016969,ENSXMAG00000017088,ENSXMAG00000000935,ENSXMAG00000004154,ENSXMAG00000007866,ENSXMAG00000008384,ENSXMAG00000011065,ENSXMAG00000016544	esrrb,EPHB2,AVPR2,trhrb,ERBB4,mc2r,grm3,notch1a,cxcr3.3,grm5b,DDR2,GPR135,CRHR1,opn4xb,GPR139,NTSR1,erbb4a,CHRNA9,MERTK,GRM4
