GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0005509	0.0285159240661434	1.63794472183341	13.4666337732823	21	338	calcium ion binding	ENSXMAG00000003848,ENSXMAG00000004195,ENSXMAG00000007819,ENSXMAG00000008107,ENSXMAG00000011725,ENSXMAG00000012664,ENSXMAG00000013036,ENSXMAG00000013150,ENSXMAG00000013446,ENSXMAG00000015752,ENSXMAG00000017418,ENSXMAG00000017618,ENSXMAG00000019342,ENSXMAG00000000990,ENSXMAG00000007837,ENSXMAG00000009921,ENSXMAG00000018416,ENSXMAG00000000424,ENSXMAG00000000915,ENSXMAG00000014475,ENSXMAG00000011925	actn2b,dll4,lpcat2,letm1,dgkaa,unc13a,mfge8b,cdh17,KCNIP2,eef2k,NELL2,FBLN2,CELSR3,celsr2,pcdh15b,cdh4,cdh15,f9b,LRP8,slit1b,TENM1
GO:0008157	0.0398421117552732	Inf	0.0398421117552732	1	1	protein phosphatase 1 binding	ENSXMAG00000010649	phactr4b
GO:0008336	0.0398421117552732	Inf	0.0398421117552732	1	1	gamma-butyrobetaine dioxygenase activity	ENSXMAG00000000010	bbox1
GO:0008430	0.0398421117552732	Inf	0.0398421117552732	1	1	selenium binding	ENSXMAG00000011119	selenop2
GO:0008559	0.0398421117552732	Inf	0.0398421117552732	1	1	ABC-type xenobiotic transporter activity	ENSXMAG00000009943	abcg2d
GO:0015075	0.0449127923184257	1.51898395721925	15.8173183668435	23	397	ion transmembrane transporter activity	ENSXMAG00000001952,ENSXMAG00000008816,ENSXMAG00000009093,ENSXMAG00000010036,ENSXMAG00000011342,ENSXMAG00000011549,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000015757,ENSXMAG00000017480,ENSXMAG00000019504,ENSXMAG00000001242,ENSXMAG00000003135,ENSXMAG00000008529,ENSXMAG00000012082,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000015467,ENSXMAG00000005116,ENSXMAG00000006478,ENSXMAG00000010334,ENSXMAG00000010347,ENSXMAG00000012311	kcnq2a,GRIK4,slc25a38a,chrnb3b,cacna2d1a,slc9a2,KCNJ2,kcnd1,trpm2,slc7a2,kcnd2,CNGA4,tmem266,gria4b,kcnk9,scn1ba,CACNA1A,GABRG1,slc8a4a,mcoln1a,trpa1b,GABRG3,KCNQ2
GO:0015179	0.0291002521084004	9.69345794392523	0.278894782286913	2	7	L-amino acid transmembrane transporter activity	ENSXMAG00000009093,ENSXMAG00000017480	slc25a38a,slc7a2
GO:0015267	0.0050511236337422	2.00574896199297	10.6776859504132	20	268	channel activity	ENSXMAG00000001952,ENSXMAG00000008816,ENSXMAG00000010036,ENSXMAG00000011342,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000015757,ENSXMAG00000017193,ENSXMAG00000019504,ENSXMAG00000001242,ENSXMAG00000003135,ENSXMAG00000008529,ENSXMAG00000012082,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000015467,ENSXMAG00000006478,ENSXMAG00000010334,ENSXMAG00000010347,ENSXMAG00000012311	kcnq2a,GRIK4,chrnb3b,cacna2d1a,KCNJ2,kcnd1,trpm2,TMEM266,kcnd2,CNGA4,tmem266,gria4b,kcnk9,scn1ba,CACNA1A,GABRG1,mcoln1a,trpa1b,GABRG3,KCNQ2
GO:0015927	0.0398421117552732	Inf	0.0398421117552732	1	1	trehalase activity	ENSXMAG00000007609	TREH
GO:0016250	0.0398421117552732	Inf	0.0398421117552732	1	1	N-sulfoglucosamine sulfohydrolase activity	ENSXMAG00000012930	sgsh
GO:0016826	0.0398421117552732	Inf	0.0398421117552732	1	1	hydrolase activity, acting on acid sulfur-nitrogen bonds	ENSXMAG00000012930	sgsh
GO:0022803	0.0050511236337422	2.00574896199297	10.6776859504132	20	268	passive transmembrane transporter activity	ENSXMAG00000001952,ENSXMAG00000008816,ENSXMAG00000010036,ENSXMAG00000011342,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000015757,ENSXMAG00000017193,ENSXMAG00000019504,ENSXMAG00000001242,ENSXMAG00000003135,ENSXMAG00000008529,ENSXMAG00000012082,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000015467,ENSXMAG00000006478,ENSXMAG00000010334,ENSXMAG00000010347,ENSXMAG00000012311	kcnq2a,GRIK4,chrnb3b,cacna2d1a,KCNJ2,kcnd1,trpm2,TMEM266,kcnd2,CNGA4,tmem266,gria4b,kcnk9,scn1ba,CACNA1A,GABRG1,mcoln1a,trpa1b,GABRG3,KCNQ2
GO:0022832	0.0161511005495994	2.33652822151225	4.58184285185642	10	115	voltage-gated channel activity	ENSXMAG00000001952,ENSXMAG00000011342,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000017193,ENSXMAG00000019504,ENSXMAG00000003135,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000012311	kcnq2a,cacna2d1a,KCNJ2,kcnd1,TMEM266,kcnd2,tmem266,scn1ba,CACNA1A,KCNQ2
GO:0022836	0.0125334908247169	2.0228337236534	7.8887381275441	15	198	gated channel activity	ENSXMAG00000001952,ENSXMAG00000008816,ENSXMAG00000010036,ENSXMAG00000011342,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000017193,ENSXMAG00000019504,ENSXMAG00000003135,ENSXMAG00000008529,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000015467,ENSXMAG00000010347,ENSXMAG00000012311	kcnq2a,GRIK4,chrnb3b,cacna2d1a,KCNJ2,kcnd1,TMEM266,kcnd2,tmem266,gria4b,scn1ba,CACNA1A,GABRG1,GABRG3,KCNQ2
GO:0022857	0.0159147651466268	1.51878154578646	25.817688417417	37	648	transmembrane transporter activity	ENSXMAG00000001952,ENSXMAG00000002145,ENSXMAG00000002730,ENSXMAG00000005902,ENSXMAG00000005954,ENSXMAG00000008107,ENSXMAG00000008816,ENSXMAG00000009093,ENSXMAG00000010036,ENSXMAG00000011342,ENSXMAG00000011549,ENSXMAG00000012666,ENSXMAG00000015183,ENSXMAG00000015428,ENSXMAG00000015757,ENSXMAG00000017193,ENSXMAG00000017480,ENSXMAG00000018127,ENSXMAG00000019504,ENSXMAG00000019568,ENSXMAG00000020295,ENSXMAG00000001242,ENSXMAG00000003135,ENSXMAG00000008529,ENSXMAG00000012082,ENSXMAG00000012748,ENSXMAG00000013261,ENSXMAG00000013969,ENSXMAG00000015467,ENSXMAG00000005116,ENSXMAG00000006478,ENSXMAG00000009943,ENSXMAG00000010334,ENSXMAG00000010347,ENSXMAG00000012311,ENSXMAG00000016106,ENSXMAG00000017478	kcnq2a,MFSD3,SLC5A3,ABCG4,slc29a2,letm1,GRIK4,slc25a38a,chrnb3b,cacna2d1a,slc9a2,KCNJ2,kcnd1,rbp4l,trpm2,TMEM266,slc7a2,abcg8,kcnd2,slc10a3,CNGA4,tmem266,gria4b,kcnk9,slc2a1a,scn1ba,CACNA1A,GABRG1,slc8a4a,mcoln1a,abcg2d,trpa1b,GABRG3,KCNQ2,tomm40l,SLC6A11
GO:0031005	0.0398421117552732	Inf	0.0398421117552732	1	1	filamin binding	ENSXMAG00000008453	rflnb
GO:0031151	0.0398421117552732	Inf	0.0398421117552732	1	1	histone methyltransferase activity (H3-K79 specific)	ENSXMAG00000012854	DOT1L
GO:0031779	0.0398421117552732	Inf	0.0398421117552732	1	1	melanocortin receptor binding	ENSXMAG00000004538	asip2b
GO:0033204	0.0398421117552732	Inf	0.0398421117552732	1	1	ribonuclease P RNA binding	ENSXMAG00000013862	pop4
GO:0035240	0.0398421117552732	Inf	0.0398421117552732	1	1	dopamine binding	ENSXMAG00000004334	GPR143
GO:0036054	0.0398421117552732	Inf	0.0398421117552732	1	1	protein-malonyllysine demalonylase activity	ENSXMAG00000016935	SIRT5
GO:0036055	0.0398421117552732	Inf	0.0398421117552732	1	1	protein-succinyllysine desuccinylase activity	ENSXMAG00000016935	SIRT5
GO:0044540	0.0398421117552732	Inf	0.0398421117552732	1	1	L-cystine L-cysteine-lyase (deaminating)	ENSXMAG00000005461	cthl
GO:0048040	0.0398421117552732	Inf	0.0398421117552732	1	1	UDP-glucuronate decarboxylase activity	ENSXMAG00000011616	uxs1
GO:0061697	0.0398421117552732	Inf	0.0398421117552732	1	1	protein-glutaryllysine deglutarylase activity	ENSXMAG00000016935	SIRT5
GO:0070403	0.0291002521084004	9.69345794392523	0.278894782286913	2	7	NAD+ binding	ENSXMAG00000011616,ENSXMAG00000016935	uxs1,SIRT5
GO:0070996	0.0398421117552732	Inf	0.0398421117552732	1	1	type 1 melanocortin receptor binding	ENSXMAG00000004538	asip2b
GO:0072542	0.0398421117552732	Inf	0.0398421117552732	1	1	protein phosphatase activator activity	ENSXMAG00000010649	phactr4b
GO:0072544	0.0398421117552732	Inf	0.0398421117552732	1	1	L-DOPA binding	ENSXMAG00000004334	GPR143
GO:0072545	0.0398421117552732	Inf	0.0398421117552732	1	1	tyrosine binding	ENSXMAG00000004334	GPR143
GO:0080146	0.0398421117552732	Inf	0.0398421117552732	1	1	L-cysteine desulfhydrase activity	ENSXMAG00000005461	cthl
GO:0140439	0.0398421117552732	Inf	0.0398421117552732	1	1	protein-cysteine S-stearoyltransferase activity	ENSXMAG00000014776	zdhhc6
GO:1901338	0.0398421117552732	Inf	0.0398421117552732	1	1	catecholamine binding	ENSXMAG00000004334	GPR143
