GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0008073	0.0239299370914025	Inf	0.0239299370914025	1	1	ornithine decarboxylase inhibitor activity	ENSXMAG00000012841	oaz1a
GO:0008139	0.0239299370914025	Inf	0.0239299370914025	1	1	nuclear localization sequence binding	ENSXMAG00000000717	nup58
GO:0008174	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	mRNA methyltransferase activity	ENSXMAG00000007486	cmtr1
GO:0008234	0.00940584082763034	3.18222506393862	2.36906377204885	7	99	cysteine-type peptidase activity	ENSXMAG00000016414,ENSXMAG00000003148,ENSXMAG00000016279,ENSXMAG00000004156,ENSXMAG00000006635,ENSXMAG00000001612,ENSXMAG00000017793	USP19,usp47,CYLD,usp45,usp43a,USP7,usp39
GO:0008242	0.000346535804699669	6.00763941940412	1.34007647711854	7	56	omega peptidase activity	ENSXMAG00000016414,ENSXMAG00000003148,ENSXMAG00000016279,ENSXMAG00000004156,ENSXMAG00000006635,ENSXMAG00000001612,ENSXMAG00000017793	USP19,usp47,CYLD,usp45,usp43a,USP7,usp39
GO:0008260	0.0239299370914025	Inf	0.0239299370914025	1	1	3-oxoacid CoA-transferase activity	ENSXMAG00000015885	oxct1a
GO:0008408	0.0487597379022538	6.33012820512821	0.358949056371037	2	15	3'-5' exonuclease activity	ENSXMAG00000014783,ENSXMAG00000008730	parn,cnot6b
GO:0008410	0.0239299370914025	Inf	0.0239299370914025	1	1	CoA-transferase activity	ENSXMAG00000015885	oxct1a
GO:0016796	0.037366364842368	7.48295454545455	0.311089182188232	2	13	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	ENSXMAG00000014783,ENSXMAG00000008730	parn,cnot6b
GO:0016896	0.0271843158357373	9.14814814814815	0.263229308005427	2	11	exoribonuclease activity, producing 5'-phosphomonoesters	ENSXMAG00000014783,ENSXMAG00000008730	parn,cnot6b
GO:0016918	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	retinal binding	ENSXMAG00000007707	opn3
GO:0017056	0.0145067721551118	13.7274305555556	0.19143949673122	2	8	structural constituent of nuclear pore	ENSXMAG00000000717,ENSXMAG00000005642	nup58,NUP188
GO:0017128	0.0239299370914025	Inf	0.0239299370914025	1	1	phospholipid scramblase activity	ENSXMAG00000015802	plscr3b
GO:0019783	0.000431527643109337	5.7705777498165	1.38793635130134	7	58	ubiquitin-like protein-specific protease activity	ENSXMAG00000016414,ENSXMAG00000003148,ENSXMAG00000016279,ENSXMAG00000004156,ENSXMAG00000006635,ENSXMAG00000001612,ENSXMAG00000017793	USP19,usp47,CYLD,usp45,usp43a,USP7,usp39
GO:0030234	0.0086729597919165	2.06550902281239	8.27975823362526	16	346	enzyme regulator activity	ENSXMAG00000019065,ENSXMAG00000003297,ENSXMAG00000004350,ENSXMAG00000012841,ENSXMAG00000003807,ENSXMAG00000004469,ENSXMAG00000011449,ENSXMAG00000012874,ENSXMAG00000016249,ENSXMAG00000000940,ENSXMAG00000002973,ENSXMAG00000013318,ENSXMAG00000015472,ENSXMAG00000018879,ENSXMAG00000018889,ENSXMAG00000019145	RALGAPA2,RASAL2,si:dkey-91m11.5,oaz1a,SYNGAP1,ARHGAP24,arhgef7a,TBCD,DEPDC5,kalrnb,anxa3a,cks2,DENND3,camk2n1,PSD2,rapgef4b
GO:0030695	0.00822227756403995	2.36074623051367	5.43209571974837	12	227	GTPase regulator activity	ENSXMAG00000019065,ENSXMAG00000003297,ENSXMAG00000004350,ENSXMAG00000003807,ENSXMAG00000004469,ENSXMAG00000011449,ENSXMAG00000012874,ENSXMAG00000016249,ENSXMAG00000000940,ENSXMAG00000015472,ENSXMAG00000018889,ENSXMAG00000019145	RALGAPA2,RASAL2,si:dkey-91m11.5,SYNGAP1,ARHGAP24,arhgef7a,TBCD,DEPDC5,kalrnb,DENND3,PSD2,rapgef4b
GO:0030983	0.00802065879850039	20.5963541666667	0.143579622548415	2	6	mismatched DNA binding	ENSXMAG00000010986,ENSXMAG00000016720	msh6,msh3
GO:0035064	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	methylated histone binding	ENSXMAG00000004060	mtf2
GO:0042979	0.0239299370914025	Inf	0.0239299370914025	1	1	ornithine decarboxylase regulator activity	ENSXMAG00000012841	oaz1a
GO:0044877	0.0462859692524283	2.69222840651412	1.962254841495	5	82	protein-containing complex binding	ENSXMAG00000000999,ENSXMAG00000015145,ENSXMAG00000002431,ENSXMAG00000006457,ENSXMAG00000011684	FSCN1,irs2a,CAMSAP3,STRN,letmd1
GO:0046556	0.0239299370914025	Inf	0.0239299370914025	1	1	alpha-L-arabinofuranosidase activity	ENSXMAG00000009782	OTOG
GO:0048029	0.0188651198919048	5.90276738967838	0.57431849019366	3	24	monosaccharide binding	ENSXMAG00000006729,ENSXMAG00000010301,ENSXMAG00000014561	EGLN1,ogfod2,hkdc1
GO:0048487	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	beta-tubulin binding	ENSXMAG00000012874	TBCD
GO:0051010	0.0239299370914025	Inf	0.0239299370914025	1	1	microtubule plus-end binding	ENSXMAG00000006428	ckap5
GO:0051723	0.0239299370914025	Inf	0.0239299370914025	1	1	protein methylesterase activity	ENSXMAG00000011978	ppme1
GO:0055102	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	lipase inhibitor activity	ENSXMAG00000002973	anxa3a
GO:0060589	0.00822227756403995	2.36074623051367	5.43209571974837	12	227	nucleoside-triphosphatase regulator activity	ENSXMAG00000019065,ENSXMAG00000003297,ENSXMAG00000004350,ENSXMAG00000003807,ENSXMAG00000004469,ENSXMAG00000011449,ENSXMAG00000012874,ENSXMAG00000016249,ENSXMAG00000000940,ENSXMAG00000015472,ENSXMAG00000018889,ENSXMAG00000019145	RALGAPA2,RASAL2,si:dkey-91m11.5,SYNGAP1,ARHGAP24,arhgef7a,TBCD,DEPDC5,kalrnb,DENND3,PSD2,rapgef4b
GO:0061578	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	Lys63-specific deubiquitinase activity	ENSXMAG00000016279	CYLD
GO:0061631	0.0239299370914025	Inf	0.0239299370914025	1	1	ubiquitin conjugating enzyme activity	ENSXMAG00000009614	UBE2K
GO:0061650	0.0239299370914025	Inf	0.0239299370914025	1	1	ubiquitin-like protein conjugating enzyme activity	ENSXMAG00000009614	UBE2K
GO:0061708	0.0239299370914025	Inf	0.0239299370914025	1	1	tRNA-5-taurinomethyluridine 2-sulfurtransferase	ENSXMAG00000006697	trmu
GO:0061863	0.0239299370914025	Inf	0.0239299370914025	1	1	microtubule plus end polymerase	ENSXMAG00000006428	ckap5
GO:0101005	0.000244687258824348	6.40188328295745	1.26828666584433	7	53	deubiquitinase activity	ENSXMAG00000016414,ENSXMAG00000003148,ENSXMAG00000016279,ENSXMAG00000004156,ENSXMAG00000006635,ENSXMAG00000001612,ENSXMAG00000017793	USP19,usp47,CYLD,usp45,usp43a,USP7,usp39
GO:0140034	0.0472901137758667	40.9948186528497	0.047859874182805	1	2	methylation-dependent protein binding	ENSXMAG00000004060	mtf2
GO:0140098	0.0295603297213143	2.1894720301697	4.33131861354385	9	181	catalytic activity, acting on RNA	ENSXMAG00000014783,ENSXMAG00000016336,ENSXMAG00000008730,ENSXMAG00000005312,ENSXMAG00000015595,ENSXMAG00000017920,ENSXMAG00000006697,ENSXMAG00000007486,ENSXMAG00000014623	parn,DHX30,cnot6b,ddx54,rars1,mars1,trmu,cmtr1,dhx37
GO:0140299	0.0271843158357373	9.14814814814815	0.263229308005427	2	11	small molecule sensor activity	ENSXMAG00000010986,ENSXMAG00000016720	msh6,msh3
GO:0140303	0.0271843158357373	9.14814814814815	0.263229308005427	2	11	intramembrane lipid transporter activity	ENSXMAG00000015802,ENSXMAG00000000614	plscr3b,ATP11B
GO:0140612	0.0271843158357373	9.14814814814815	0.263229308005427	2	11	DNA damage sensor activity	ENSXMAG00000010986,ENSXMAG00000016720	msh6,msh3
GO:0140640	0.00581108374587882	2.22665602553871	7.22684100160355	15	302	catalytic activity, acting on a nucleic acid	ENSXMAG00000014783,ENSXMAG00000016336,ENSXMAG00000002213,ENSXMAG00000005742,ENSXMAG00000008730,ENSXMAG00000010986,ENSXMAG00000016720,ENSXMAG00000004357,ENSXMAG00000005312,ENSXMAG00000009285,ENSXMAG00000015595,ENSXMAG00000017920,ENSXMAG00000006697,ENSXMAG00000007486,ENSXMAG00000014623	parn,DHX30,METTL4,brip1,cnot6b,msh6,msh3,TOP3B,ddx54,cry-dash,rars1,mars1,trmu,cmtr1,dhx37
GO:0140664	0.0271843158357373	9.14814814814815	0.263229308005427	2	11	ATP-dependent DNA damage sensor activity	ENSXMAG00000010986,ENSXMAG00000016720	msh6,msh3
GO:0140678	0.011052952356653	16.475	0.167509559639817	2	7	molecular function inhibitor activity	ENSXMAG00000012841,ENSXMAG00000002973	oaz1a,anxa3a
GO:1990404	0.0239299370914025	Inf	0.0239299370914025	1	1	protein ADP-ribosylase activity	ENSXMAG00000003632	parp1
