GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0032787	0.000951678	5.876068376	1.14743408	6	114	monocarboxylic acid metabolic process	"ENSXMAG00000003083,ENSXMAG00000011846,ENSXMAG00000002105,ENSXMAG00000008511,ENSXMAG00000010936,ENSXMAG00000002603"	"scd,acox3,gatm,aldob,mlsl,gamt"
GO:0006558	0.00097955	67.43961353	0.050326056	2	5	L-phenylalanine metabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:0006559	0.00097955	67.43961353	0.050326056	2	5	L-phenylalanine catabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:0006570	0.00097955	67.43961353	0.050326056	2	5	tyrosine metabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:1902221	0.00097955	67.43961353	0.050326056	2	5	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:1902222	0.00097955	67.43961353	0.050326056	2	5	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:0016054	0.001117936	9.866382374	0.462999716	4	46	organic acid catabolic process	"ENSXMAG00000011846,ENSXMAG00000013800,ENSXMAG00000001743,ENSXMAG00000017271"	"acox3,zgc:92040,fah,pah"
GO:0046395	0.001117936	9.866382374	0.462999716	4	46	carboxylic acid catabolic process	"ENSXMAG00000011846,ENSXMAG00000013800,ENSXMAG00000001743,ENSXMAG00000017271"	"acox3,zgc:92040,fah,pah"
GO:0006560	0.002030373	40.45217391	0.070456479	2	7	proline metabolic process	"ENSXMAG00000013800,ENSXMAG00000016554"	"zgc:92040,oat"
GO:0044282	0.002826393	7.520217096	0.593847462	4	59	small molecule catabolic process	"ENSXMAG00000011846,ENSXMAG00000013800,ENSXMAG00000001743,ENSXMAG00000017271"	"acox3,zgc:92040,fah,pah"
GO:0008652	0.002959882	11.80486425	0.291891126	3	29	cellular amino acid biosynthetic process	"ENSXMAG00000018645,ENSXMAG00000016554,ENSXMAG00000017271"	"dpydb,oat,pah"
GO:1901605	0.003386838	7.128152342	0.624043096	4	62	alpha-amino acid metabolic process	"ENSXMAG00000013800,ENSXMAG00000001743,ENSXMAG00000016554,ENSXMAG00000017271"	"zgc:92040,fah,oat,pah"
GO:0009063	0.003589178	10.9585084	0.312021548	3	31	cellular amino acid catabolic process	"ENSXMAG00000013800,ENSXMAG00000001743,ENSXMAG00000017271"	"zgc:92040,fah,pah"
GO:0072330	0.003589178	10.9585084	0.312021548	3	31	monocarboxylic acid biosynthetic process	"ENSXMAG00000003083,ENSXMAG00000002105,ENSXMAG00000002603"	"scd,gatm,gamt"
GO:0009074	0.004266576	25.27173913	0.100652112	2	10	aromatic amino acid family catabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:0006094	0.005180885	22.4605475	0.110717324	2	11	gluconeogenesis	"ENSXMAG00000010445,ENSXMAG00000005310"	"pck1,fbp1b"
GO:0019319	0.005180885	22.4605475	0.110717324	2	11	hexose biosynthetic process	"ENSXMAG00000010445,ENSXMAG00000005310"	"pck1,fbp1b"
GO:0046364	0.005180885	22.4605475	0.110717324	2	11	monosaccharide biosynthetic process	"ENSXMAG00000010445,ENSXMAG00000005310"	"pck1,fbp1b"
GO:0006520	0.007731922	4.407421674	1.238020981	5	123	cellular amino acid metabolic process	"ENSXMAG00000013800,ENSXMAG00000018645,ENSXMAG00000001743,ENSXMAG00000016554,ENSXMAG00000017271"	"zgc:92040,dpydb,fah,oat,pah"
GO:0002790	0.010065211	Inf	0.010065211	1	1	peptide secretion	ENSXMAG00000011775	hnf1ba
GO:0006571	0.010065211	Inf	0.010065211	1	1	tyrosine biosynthetic process	ENSXMAG00000017271	pah
GO:0009073	0.010065211	Inf	0.010065211	1	1	aromatic amino acid family biosynthetic process	ENSXMAG00000017271	pah
GO:0009095	0.010065211	Inf	0.010065211	1	1	"aromatic amino acid family biosynthetic process, prephenate pathway"	ENSXMAG00000017271	pah
GO:0019293	0.010065211	Inf	0.010065211	1	1	"tyrosine biosynthetic process, by oxidation of phenylalanine"	ENSXMAG00000017271	pah
GO:0019482	0.010065211	Inf	0.010065211	1	1	beta-alanine metabolic process	ENSXMAG00000018645	dpydb
GO:0019483	0.010065211	Inf	0.010065211	1	1	beta-alanine biosynthetic process	ENSXMAG00000018645	dpydb
GO:0030072	0.010065211	Inf	0.010065211	1	1	peptide hormone secretion	ENSXMAG00000011775	hnf1ba
GO:0030073	0.010065211	Inf	0.010065211	1	1	insulin secretion	ENSXMAG00000011775	hnf1ba
GO:0060612	0.010065211	Inf	0.010065211	1	1	adipose tissue development	ENSXMAG00000003083	scd
GO:0060613	0.010065211	Inf	0.010065211	1	1	fat pad development	ENSXMAG00000003083	scd
GO:2000074	0.010065211	Inf	0.010065211	1	1	regulation of type B pancreatic cell development	ENSXMAG00000000538	tm4sf4
GO:2000077	0.010065211	Inf	0.010065211	1	1	negative regulation of type B pancreatic cell development	ENSXMAG00000000538	tm4sf4
GO:2000226	0.010065211	Inf	0.010065211	1	1	regulation of pancreatic A cell differentiation	ENSXMAG00000000538	tm4sf4
GO:2000227	0.010065211	Inf	0.010065211	1	1	negative regulation of pancreatic A cell differentiation	ENSXMAG00000000538	tm4sf4
GO:0009072	0.01094271	14.42857143	0.16104338	2	16	aromatic amino acid family metabolic process	"ENSXMAG00000001743,ENSXMAG00000017271"	"fah,pah"
GO:0031016	0.012933459	6.653132992	0.49319535	3	49	pancreas development	"ENSXMAG00000000538,ENSXMAG00000011775,ENSXMAG00000015151"	"tm4sf4,hnf1ba,ptf1a"
GO:0006006	0.015293477	11.87723785	0.191239013	2	19	glucose metabolic process	"ENSXMAG00000010445,ENSXMAG00000005310"	"pck1,fbp1b"
GO:0045893	0.016178952	4.42304606	0.976325489	4	97	"positive regulation of transcription, DNA-templated"	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:1902680	0.016178952	4.42304606	0.976325489	4	97	positive regulation of RNA biosynthetic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:1903508	0.016178952	4.42304606	0.976325489	4	97	positive regulation of nucleic acid-templated transcription	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:0042398	0.016883278	11.215781	0.201304225	2	20	cellular modified amino acid biosynthetic process	"ENSXMAG00000002105,ENSXMAG00000002603"	"gatm,gamt"
GO:0010557	0.017317182	4.328672427	0.996455912	4	99	positive regulation of macromolecule biosynthetic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:0009891	0.018504454	4.238190491	1.016586334	4	101	positive regulation of biosynthetic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:0031328	0.018504454	4.238190491	1.016586334	4	101	positive regulation of cellular biosynthetic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:0000270	0.020030527	99.74285714	0.020130422	1	2	peptidoglycan metabolic process	ENSXMAG00000008873	pglyrp6
GO:0006562	0.020030527	99.74285714	0.020130422	1	2	proline catabolic process	ENSXMAG00000013800	zgc:92040
GO:0006646	0.020030527	99.74285714	0.020130422	1	2	phosphatidylethanolamine biosynthetic process	ENSXMAG00000012277	PCYT2
GO:0009065	0.020030527	99.74285714	0.020130422	1	2	glutamine family amino acid catabolic process	ENSXMAG00000013800	zgc:92040
GO:0009253	0.020030527	99.74285714	0.020130422	1	2	peptidoglycan catabolic process	ENSXMAG00000008873	pglyrp6
GO:0030857	0.020030527	99.74285714	0.020130422	1	2	negative regulation of epithelial cell differentiation	ENSXMAG00000000538	tm4sf4
GO:0033540	0.020030527	99.74285714	0.020130422	1	2	fatty acid beta-oxidation using acyl-CoA oxidase	ENSXMAG00000011846	acox3
GO:0035881	0.020030527	99.74285714	0.020130422	1	2	amacrine cell differentiation	ENSXMAG00000015151	ptf1a
GO:0043433	0.020030527	99.74285714	0.020130422	1	2	negative regulation of DNA-binding transcription factor activity	ENSXMAG00000003709	prox1a
GO:0046337	0.020030527	99.74285714	0.020130422	1	2	phosphatidylethanolamine metabolic process	ENSXMAG00000012277	PCYT2
GO:0090104	0.020030527	99.74285714	0.020130422	1	2	pancreatic epsilon cell differentiation	ENSXMAG00000000538	tm4sf4
GO:0016051	0.020263178	10.09130435	0.221434647	2	22	carbohydrate biosynthetic process	"ENSXMAG00000010445,ENSXMAG00000005310"	"pck1,fbp1b"
GO:0051254	0.021690863	4.027509511	1.06691239	4	106	positive regulation of RNA metabolic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:0045935	0.024468555	3.873275134	1.107173235	4	110	positive regulation of nucleobase-containing compound metabolic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
GO:1901576	0.025133513	1.741952966	14.62475191	22	1453	organic substance biosynthetic process	"ENSXMAG00000002576,ENSXMAG00000003083,ENSXMAG00000003601,ENSXMAG00000003709,ENSXMAG00000002105,ENSXMAG00000002838,ENSXMAG00000006704,ENSXMAG00000010445,ENSXMAG00000012277,ENSXMAG00000017058,ENSXMAG00000018645,ENSXMAG00000002526,ENSXMAG00000002603,ENSXMAG00000002811,ENSXMAG00000004447,ENSXMAG00000005310,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151,ENSXMAG00000016554,ENSXMAG00000017271,ENSXMAG00000017698"	"acer1,scd,RBPJL,prox1a,gatm,hoxb9a,pomt1,pck1,PCYT2,foxj3,dpydb,st3gal7,gamt,mat1a,mtif2,fbp1b,hnf1ba,sfr1,ptf1a,oat,pah,TYR"
GO:1901607	0.02581198	8.771266541	0.251630281	2	25	alpha-amino acid biosynthetic process	"ENSXMAG00000016554,ENSXMAG00000017271"	"oat,pah"
GO:0005975	0.028432384	3.111080686	1.72115112	5	171	carbohydrate metabolic process	"ENSXMAG00000008503,ENSXMAG00000008511,ENSXMAG00000010445,ENSXMAG00000010936,ENSXMAG00000005310"	"KL,aldob,pck1,mlsl,fbp1b"
GO:0000027	0.029896924	49.86428571	0.030195634	1	3	ribosomal large subunit assembly	ENSXMAG00000017270	MEGF6
GO:0003310	0.029896924	49.86428571	0.030195634	1	3	pancreatic A cell differentiation	ENSXMAG00000000538	tm4sf4
GO:0006027	0.029896924	49.86428571	0.030195634	1	3	glycosaminoglycan catabolic process	ENSXMAG00000008873	pglyrp6
GO:0006572	0.029896924	49.86428571	0.030195634	1	3	tyrosine catabolic process	ENSXMAG00000001743	fah
GO:0006670	0.029896924	49.86428571	0.030195634	1	3	sphingosine metabolic process	ENSXMAG00000002576	acer1
GO:0009914	0.029896924	49.86428571	0.030195634	1	3	hormone transport	ENSXMAG00000011775	hnf1ba
GO:0030856	0.029896924	49.86428571	0.030195634	1	3	regulation of epithelial cell differentiation	ENSXMAG00000000538	tm4sf4
GO:0034620	0.029896924	49.86428571	0.030195634	1	3	cellular response to unfolded protein	ENSXMAG00000002660	hspb8
GO:0035967	0.029896924	49.86428571	0.030195634	1	3	cellular response to topologically incorrect protein	ENSXMAG00000002660	hspb8
GO:0040016	0.029896924	49.86428571	0.030195634	1	3	embryonic cleavage	ENSXMAG00000008503	KL
GO:0046512	0.029896924	49.86428571	0.030195634	1	3	sphingosine biosynthetic process	ENSXMAG00000002576	acer1
GO:0046520	0.029896924	49.86428571	0.030195634	1	3	sphingoid biosynthetic process	ENSXMAG00000002576	acer1
GO:0046879	0.029896924	49.86428571	0.030195634	1	3	hormone secretion	ENSXMAG00000011775	hnf1ba
GO:0009058	0.030075657	1.704333931	14.87638219	22	1478	biosynthetic process	"ENSXMAG00000002576,ENSXMAG00000003083,ENSXMAG00000003601,ENSXMAG00000003709,ENSXMAG00000002105,ENSXMAG00000002838,ENSXMAG00000006704,ENSXMAG00000010445,ENSXMAG00000012277,ENSXMAG00000017058,ENSXMAG00000018645,ENSXMAG00000002526,ENSXMAG00000002603,ENSXMAG00000002811,ENSXMAG00000004447,ENSXMAG00000005310,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151,ENSXMAG00000016554,ENSXMAG00000017271,ENSXMAG00000017698"	"acer1,scd,RBPJL,prox1a,gatm,hoxb9a,pomt1,pck1,PCYT2,foxj3,dpydb,st3gal7,gamt,mat1a,mtif2,fbp1b,hnf1ba,sfr1,ptf1a,oat,pah,TYR"
GO:0009064	0.031901823	7.755852843	0.281825914	2	28	glutamine family amino acid metabolic process	"ENSXMAG00000013800,ENSXMAG00000016554"	"zgc:92040,oat"
GO:0051241	0.034045671	7.467525497	0.291891126	2	29	negative regulation of multicellular organismal process	"ENSXMAG00000000538,ENSXMAG00000014448"	"tm4sf4,ADGRB1"
GO:1901617	0.036244275	7.199792961	0.301956337	2	30	organic hydroxy compound biosynthetic process	"ENSXMAG00000002576,ENSXMAG00000017698"	"acer1,TYR"
GO:0006026	0.039665371	33.23809524	0.040260845	1	4	aminoglycan catabolic process	ENSXMAG00000008873	pglyrp6
GO:0006097	0.039665371	33.23809524	0.040260845	1	4	glyoxylate cycle	ENSXMAG00000010936	mlsl
GO:0007217	0.039665371	33.23809524	0.040260845	1	4	tachykinin receptor signaling pathway	ENSXMAG00000014703	tacr2
GO:0046487	0.039665371	33.23809524	0.040260845	1	4	glyoxylate metabolic process	ENSXMAG00000010936	mlsl
GO:0046519	0.039665371	33.23809524	0.040260845	1	4	sphingoid metabolic process	ENSXMAG00000002576	acer1
GO:0002064	0.040800632	6.717874396	0.322086759	2	32	epithelial cell development	"ENSXMAG00000000538,ENSXMAG00000009825"	"tm4sf4,slc43a1a"
GO:0030855	0.042111294	4.119038156	0.775021265	3	77	epithelial cell differentiation	"ENSXMAG00000000538,ENSXMAG00000003709,ENSXMAG00000009825"	"tm4sf4,prox1a,slc43a1a"
GO:0051093	0.043155872	6.500233754	0.332151971	2	33	negative regulation of developmental process	"ENSXMAG00000000538,ENSXMAG00000014448"	"tm4sf4,ADGRB1"
GO:0006575	0.048014337	6.104523496	0.352282393	2	35	cellular modified amino acid metabolic process	"ENSXMAG00000002105,ENSXMAG00000002603"	"gatm,gamt"
GO:0006556	0.049336826	24.925	0.050326056	1	5	S-adenosylmethionine biosynthetic process	ENSXMAG00000002811	mat1a
GO:0006561	0.049336826	24.925	0.050326056	1	5	proline biosynthetic process	ENSXMAG00000016554	oat
GO:0006582	0.049336826	24.925	0.050326056	1	5	melanin metabolic process	ENSXMAG00000017698	TYR
GO:0009306	0.049336826	24.925	0.050326056	1	5	protein secretion	ENSXMAG00000011775	hnf1ba
GO:0010721	0.049336826	24.925	0.050326056	1	5	negative regulation of cell development	ENSXMAG00000000538	tm4sf4
GO:0015833	0.049336826	24.925	0.050326056	1	5	peptide transport	ENSXMAG00000011775	hnf1ba
GO:0016525	0.049336826	24.925	0.050326056	1	5	negative regulation of angiogenesis	ENSXMAG00000014448	ADGRB1
GO:0019748	0.049336826	24.925	0.050326056	1	5	secondary metabolic process	ENSXMAG00000017698	TYR
GO:0021884	0.049336826	24.925	0.050326056	1	5	forebrain neuron development	ENSXMAG00000003709	prox1a
GO:0035592	0.049336826	24.925	0.050326056	1	5	establishment of protein localization to extracellular region	ENSXMAG00000011775	hnf1ba
GO:0042438	0.049336826	24.925	0.050326056	1	5	melanin biosynthetic process	ENSXMAG00000017698	TYR
GO:0044550	0.049336826	24.925	0.050326056	1	5	secondary metabolite biosynthetic process	ENSXMAG00000017698	TYR
GO:0051643	0.049336826	24.925	0.050326056	1	5	endoplasmic reticulum localization	ENSXMAG00000011221	ESYT1
GO:0055129	0.049336826	24.925	0.050326056	1	5	L-proline biosynthetic process	ENSXMAG00000016554	oat
GO:0061817	0.049336826	24.925	0.050326056	1	5	endoplasmic reticulum-plasma membrane tethering	ENSXMAG00000011221	ESYT1
GO:0071692	0.049336826	24.925	0.050326056	1	5	protein localization to extracellular region	ENSXMAG00000011775	hnf1ba
GO:2000181	0.049336826	24.925	0.050326056	1	5	negative regulation of blood vessel morphogenesis	ENSXMAG00000014448	ADGRB1
GO:0051173	0.049816565	3.051459122	1.388999149	4	138	positive regulation of nitrogen compound metabolic process	"ENSXMAG00000003601,ENSXMAG00000011775,ENSXMAG00000012931,ENSXMAG00000015151"	"RBPJL,hnf1ba,sfr1,ptf1a"
