GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0043226	0.0375219497595387	1.26662874478574	112.661471230881	127	3057	organelle	ENSXMAG00000000265,ENSXMAG00000001312,ENSXMAG00000003441,ENSXMAG00000006087,ENSXMAG00000008479,ENSXMAG00000009026,ENSXMAG00000009097,ENSXMAG00000009598,ENSXMAG00000017791,ENSXMAG00000000133,ENSXMAG00000001822,ENSXMAG00000001837,ENSXMAG00000002845,ENSXMAG00000003997,ENSXMAG00000005257,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000008643,ENSXMAG00000009007,ENSXMAG00000009214,ENSXMAG00000009730,ENSXMAG00000010569,ENSXMAG00000011242,ENSXMAG00000011543,ENSXMAG00000012112,ENSXMAG00000013216,ENSXMAG00000013458,ENSXMAG00000013804,ENSXMAG00000014054,ENSXMAG00000015287,ENSXMAG00000015395,ENSXMAG00000015716,ENSXMAG00000016212,ENSXMAG00000016545,ENSXMAG00000017489,ENSXMAG00000018113,ENSXMAG00000018327,ENSXMAG00000018362,ENSXMAG00000019587,ENSXMAG00000000113,ENSXMAG00000000375,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000002417,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000003552,ENSXMAG00000004095,ENSXMAG00000004608,ENSXMAG00000005441,ENSXMAG00000005532,ENSXMAG00000006024,ENSXMAG00000007708,ENSXMAG00000007733,ENSXMAG00000007846,ENSXMAG00000008413,ENSXMAG00000008440,ENSXMAG00000008450,ENSXMAG00000009692,ENSXMAG00000009870,ENSXMAG00000010356,ENSXMAG00000010928,ENSXMAG00000011320,ENSXMAG00000011341,ENSXMAG00000011827,ENSXMAG00000011884,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000014988,ENSXMAG00000015685,ENSXMAG00000015890,ENSXMAG00000016246,ENSXMAG00000016320,ENSXMAG00000016624,ENSXMAG00000016652,ENSXMAG00000017272,ENSXMAG00000018458,ENSXMAG00000018715,ENSXMAG00000018730,ENSXMAG00000018860,ENSXMAG00000018989,ENSXMAG00000019093,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000019635,ENSXMAG00000019775,ENSXMAG00000019792,ENSXMAG00000000465,ENSXMAG00000000626,ENSXMAG00000001123,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000002324,ENSXMAG00000002825,ENSXMAG00000003313,ENSXMAG00000004353,ENSXMAG00000004494,ENSXMAG00000004582,ENSXMAG00000005282,ENSXMAG00000006711,ENSXMAG00000007034,ENSXMAG00000007235,ENSXMAG00000007252,ENSXMAG00000007275,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000008624,ENSXMAG00000008895,ENSXMAG00000009524,ENSXMAG00000010478,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013195,ENSXMAG00000013230,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000014653,ENSXMAG00000014901,ENSXMAG00000015998,ENSXMAG00000017586,ENSXMAG00000018169,ENSXMAG00000018267,ENSXMAG00000018977	tafazzin,emc4,PTDSS1,dad1,larp7,ergic2,rnf170,top1a,ANK3,rhbdf1a,arpc4,GATA2,SET,nelfb,gopc,CREM,eftud2,brms1,slu7,csrnp1b,EP300,vdac2,cdc42l,clstn1,grwd1,uqcrh,otud7b,rrp36,pex16,tmed7,CPT1A,tp53,CSGALNACT1,arnt,TUBGCP6,cwc25,dhodh,P3H2,dolk,cdip1,ldah,npm1a,smn1,ptprn2,rfx2,ARID3A,CBX1,RSBN1L,VDR,pex19,glb1,setd6,pes,prdm10,mgat5,alox5ap,yy1b,tcirg1b,lbh,CLTB,hnrnpub,snw1,rabep1,ebna1bp2,traf6,jpt2,npas2,gatad2ab,taf7,BPTF,utp15,anapc16,st6galnac1.1,nr2c2,krt18a.2,nup160,psma8,mrpl20,LMF1,TGFB1I1,EMC1,cope,ICA1,tmem167b,PRELID3B,txnl4b,pde5ab,rho,B3GALT1,tob1a,anp32a,pip4p1b,trappc4,gtf2a1,POLR3D,tekt1,sfxn3,snx21,snrpg,VDAC3,SHANK3,copg2,jpt1a,cert1a,lipea,ngs,slc50a1,PPARGC1A,foxn4,prpf19,optn,pkn1b,tmem9b,CHUK,rela,gtf2e2,alg2,akirin1,casc3,eomesb,psmb8a,SEC31B,slc9a7,tcea1,lyrm7,gatc,gnsb
GO:0043227	0.00167882762795504	1.47383173622342	94.1241077931537	117	2554	membrane-bounded organelle	ENSXMAG00000000265,ENSXMAG00000001312,ENSXMAG00000003441,ENSXMAG00000006087,ENSXMAG00000008479,ENSXMAG00000009026,ENSXMAG00000009097,ENSXMAG00000009598,ENSXMAG00000000133,ENSXMAG00000001837,ENSXMAG00000002845,ENSXMAG00000003997,ENSXMAG00000005257,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000008643,ENSXMAG00000009007,ENSXMAG00000009214,ENSXMAG00000009730,ENSXMAG00000010569,ENSXMAG00000011242,ENSXMAG00000011543,ENSXMAG00000012112,ENSXMAG00000013216,ENSXMAG00000013458,ENSXMAG00000013804,ENSXMAG00000014054,ENSXMAG00000015287,ENSXMAG00000015395,ENSXMAG00000015716,ENSXMAG00000016212,ENSXMAG00000016545,ENSXMAG00000018113,ENSXMAG00000018327,ENSXMAG00000018362,ENSXMAG00000019587,ENSXMAG00000000113,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000002417,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000003552,ENSXMAG00000004095,ENSXMAG00000004608,ENSXMAG00000005441,ENSXMAG00000005532,ENSXMAG00000006024,ENSXMAG00000007708,ENSXMAG00000007733,ENSXMAG00000007846,ENSXMAG00000008413,ENSXMAG00000008440,ENSXMAG00000008450,ENSXMAG00000009692,ENSXMAG00000009870,ENSXMAG00000010356,ENSXMAG00000010928,ENSXMAG00000011320,ENSXMAG00000011341,ENSXMAG00000011827,ENSXMAG00000011884,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000014988,ENSXMAG00000015685,ENSXMAG00000015890,ENSXMAG00000016320,ENSXMAG00000016624,ENSXMAG00000017272,ENSXMAG00000018715,ENSXMAG00000018730,ENSXMAG00000018860,ENSXMAG00000018989,ENSXMAG00000019093,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000019635,ENSXMAG00000019775,ENSXMAG00000019792,ENSXMAG00000000465,ENSXMAG00000000626,ENSXMAG00000001123,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000002324,ENSXMAG00000002825,ENSXMAG00000003313,ENSXMAG00000004353,ENSXMAG00000004494,ENSXMAG00000005282,ENSXMAG00000006711,ENSXMAG00000007034,ENSXMAG00000007275,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000008624,ENSXMAG00000008895,ENSXMAG00000009524,ENSXMAG00000010478,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013195,ENSXMAG00000013230,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000014653,ENSXMAG00000014901,ENSXMAG00000015998,ENSXMAG00000017586,ENSXMAG00000018169,ENSXMAG00000018267,ENSXMAG00000018977	tafazzin,emc4,PTDSS1,dad1,larp7,ergic2,rnf170,top1a,rhbdf1a,GATA2,SET,nelfb,gopc,CREM,eftud2,brms1,slu7,csrnp1b,EP300,vdac2,cdc42l,clstn1,grwd1,uqcrh,otud7b,rrp36,pex16,tmed7,CPT1A,tp53,CSGALNACT1,arnt,cwc25,dhodh,P3H2,dolk,cdip1,npm1a,smn1,ptprn2,rfx2,ARID3A,CBX1,RSBN1L,VDR,pex19,glb1,setd6,pes,prdm10,mgat5,alox5ap,yy1b,tcirg1b,lbh,CLTB,hnrnpub,snw1,rabep1,ebna1bp2,traf6,jpt2,npas2,gatad2ab,taf7,BPTF,utp15,anapc16,st6galnac1.1,nr2c2,nup160,psma8,LMF1,EMC1,cope,ICA1,tmem167b,PRELID3B,txnl4b,pde5ab,rho,B3GALT1,tob1a,anp32a,pip4p1b,trappc4,gtf2a1,POLR3D,tekt1,sfxn3,snx21,snrpg,VDAC3,copg2,jpt1a,cert1a,slc50a1,PPARGC1A,foxn4,prpf19,optn,pkn1b,tmem9b,CHUK,rela,gtf2e2,alg2,akirin1,casc3,eomesb,psmb8a,SEC31B,slc9a7,tcea1,lyrm7,gatc,gnsb
GO:0043229	0.0496315868777064	1.24560723514212	110.70823015295	124	3004	intracellular organelle	ENSXMAG00000000265,ENSXMAG00000001312,ENSXMAG00000003441,ENSXMAG00000006087,ENSXMAG00000008479,ENSXMAG00000009026,ENSXMAG00000009097,ENSXMAG00000009598,ENSXMAG00000017791,ENSXMAG00000000133,ENSXMAG00000001822,ENSXMAG00000001837,ENSXMAG00000002845,ENSXMAG00000003997,ENSXMAG00000005257,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000008643,ENSXMAG00000009007,ENSXMAG00000009214,ENSXMAG00000009730,ENSXMAG00000010569,ENSXMAG00000011543,ENSXMAG00000012112,ENSXMAG00000013216,ENSXMAG00000013458,ENSXMAG00000013804,ENSXMAG00000014054,ENSXMAG00000015287,ENSXMAG00000015395,ENSXMAG00000015716,ENSXMAG00000016212,ENSXMAG00000016545,ENSXMAG00000017489,ENSXMAG00000018113,ENSXMAG00000018327,ENSXMAG00000018362,ENSXMAG00000019587,ENSXMAG00000000113,ENSXMAG00000000375,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000002417,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000003552,ENSXMAG00000004095,ENSXMAG00000004608,ENSXMAG00000005441,ENSXMAG00000005532,ENSXMAG00000006024,ENSXMAG00000007708,ENSXMAG00000007733,ENSXMAG00000007846,ENSXMAG00000008413,ENSXMAG00000008440,ENSXMAG00000008450,ENSXMAG00000009692,ENSXMAG00000009870,ENSXMAG00000010356,ENSXMAG00000010928,ENSXMAG00000011320,ENSXMAG00000011341,ENSXMAG00000011827,ENSXMAG00000011884,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000014988,ENSXMAG00000015685,ENSXMAG00000015890,ENSXMAG00000016246,ENSXMAG00000016320,ENSXMAG00000016624,ENSXMAG00000016652,ENSXMAG00000017272,ENSXMAG00000018458,ENSXMAG00000018715,ENSXMAG00000018730,ENSXMAG00000018860,ENSXMAG00000018989,ENSXMAG00000019093,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000019775,ENSXMAG00000019792,ENSXMAG00000000465,ENSXMAG00000000626,ENSXMAG00000001123,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000002324,ENSXMAG00000002825,ENSXMAG00000003313,ENSXMAG00000004353,ENSXMAG00000004494,ENSXMAG00000005282,ENSXMAG00000006711,ENSXMAG00000007034,ENSXMAG00000007235,ENSXMAG00000007252,ENSXMAG00000007275,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000008624,ENSXMAG00000008895,ENSXMAG00000009524,ENSXMAG00000010478,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013195,ENSXMAG00000013230,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000014653,ENSXMAG00000014901,ENSXMAG00000015998,ENSXMAG00000017586,ENSXMAG00000018169,ENSXMAG00000018267,ENSXMAG00000018977	tafazzin,emc4,PTDSS1,dad1,larp7,ergic2,rnf170,top1a,ANK3,rhbdf1a,arpc4,GATA2,SET,nelfb,gopc,CREM,eftud2,brms1,slu7,csrnp1b,EP300,vdac2,clstn1,grwd1,uqcrh,otud7b,rrp36,pex16,tmed7,CPT1A,tp53,CSGALNACT1,arnt,TUBGCP6,cwc25,dhodh,P3H2,dolk,cdip1,ldah,npm1a,smn1,ptprn2,rfx2,ARID3A,CBX1,RSBN1L,VDR,pex19,glb1,setd6,pes,prdm10,mgat5,alox5ap,yy1b,tcirg1b,lbh,CLTB,hnrnpub,snw1,rabep1,ebna1bp2,traf6,jpt2,npas2,gatad2ab,taf7,BPTF,utp15,anapc16,st6galnac1.1,nr2c2,krt18a.2,nup160,psma8,mrpl20,LMF1,TGFB1I1,EMC1,cope,ICA1,tmem167b,PRELID3B,txnl4b,pde5ab,B3GALT1,tob1a,anp32a,pip4p1b,trappc4,gtf2a1,POLR3D,tekt1,sfxn3,snx21,snrpg,VDAC3,copg2,jpt1a,cert1a,lipea,ngs,slc50a1,PPARGC1A,foxn4,prpf19,optn,pkn1b,tmem9b,CHUK,rela,gtf2e2,alg2,akirin1,casc3,eomesb,psmb8a,SEC31B,slc9a7,tcea1,lyrm7,gatc,gnsb
GO:0043231	0.00200740360215408	1.46506107377057	91.6549162418063	114	2487	intracellular membrane-bounded organelle	ENSXMAG00000000265,ENSXMAG00000001312,ENSXMAG00000003441,ENSXMAG00000006087,ENSXMAG00000008479,ENSXMAG00000009026,ENSXMAG00000009097,ENSXMAG00000009598,ENSXMAG00000000133,ENSXMAG00000001837,ENSXMAG00000002845,ENSXMAG00000003997,ENSXMAG00000005257,ENSXMAG00000006361,ENSXMAG00000008494,ENSXMAG00000008643,ENSXMAG00000009007,ENSXMAG00000009214,ENSXMAG00000009730,ENSXMAG00000010569,ENSXMAG00000011543,ENSXMAG00000012112,ENSXMAG00000013216,ENSXMAG00000013458,ENSXMAG00000013804,ENSXMAG00000014054,ENSXMAG00000015287,ENSXMAG00000015395,ENSXMAG00000015716,ENSXMAG00000016212,ENSXMAG00000016545,ENSXMAG00000018113,ENSXMAG00000018327,ENSXMAG00000018362,ENSXMAG00000019587,ENSXMAG00000000113,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000002417,ENSXMAG00000002530,ENSXMAG00000002619,ENSXMAG00000003552,ENSXMAG00000004095,ENSXMAG00000004608,ENSXMAG00000005441,ENSXMAG00000005532,ENSXMAG00000006024,ENSXMAG00000007708,ENSXMAG00000007733,ENSXMAG00000007846,ENSXMAG00000008413,ENSXMAG00000008440,ENSXMAG00000008450,ENSXMAG00000009692,ENSXMAG00000009870,ENSXMAG00000010356,ENSXMAG00000010928,ENSXMAG00000011320,ENSXMAG00000011341,ENSXMAG00000011827,ENSXMAG00000011884,ENSXMAG00000012189,ENSXMAG00000012323,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014206,ENSXMAG00000014988,ENSXMAG00000015685,ENSXMAG00000015890,ENSXMAG00000016320,ENSXMAG00000016624,ENSXMAG00000017272,ENSXMAG00000018715,ENSXMAG00000018730,ENSXMAG00000018860,ENSXMAG00000018989,ENSXMAG00000019093,ENSXMAG00000019193,ENSXMAG00000019230,ENSXMAG00000019775,ENSXMAG00000019792,ENSXMAG00000000465,ENSXMAG00000000626,ENSXMAG00000001123,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000002825,ENSXMAG00000003313,ENSXMAG00000004353,ENSXMAG00000004494,ENSXMAG00000005282,ENSXMAG00000006711,ENSXMAG00000007034,ENSXMAG00000007275,ENSXMAG00000007748,ENSXMAG00000007879,ENSXMAG00000008485,ENSXMAG00000008624,ENSXMAG00000008895,ENSXMAG00000009524,ENSXMAG00000010478,ENSXMAG00000011436,ENSXMAG00000012141,ENSXMAG00000013195,ENSXMAG00000013230,ENSXMAG00000013937,ENSXMAG00000014284,ENSXMAG00000014653,ENSXMAG00000014901,ENSXMAG00000015998,ENSXMAG00000017586,ENSXMAG00000018169,ENSXMAG00000018267,ENSXMAG00000018977	tafazzin,emc4,PTDSS1,dad1,larp7,ergic2,rnf170,top1a,rhbdf1a,GATA2,SET,nelfb,gopc,CREM,eftud2,brms1,slu7,csrnp1b,EP300,vdac2,clstn1,grwd1,uqcrh,otud7b,rrp36,pex16,tmed7,CPT1A,tp53,CSGALNACT1,arnt,cwc25,dhodh,P3H2,dolk,cdip1,npm1a,smn1,ptprn2,rfx2,ARID3A,CBX1,RSBN1L,VDR,pex19,glb1,setd6,pes,prdm10,mgat5,alox5ap,yy1b,tcirg1b,lbh,CLTB,hnrnpub,snw1,rabep1,ebna1bp2,traf6,jpt2,npas2,gatad2ab,taf7,BPTF,utp15,anapc16,st6galnac1.1,nr2c2,nup160,psma8,LMF1,EMC1,cope,ICA1,tmem167b,PRELID3B,txnl4b,pde5ab,B3GALT1,tob1a,anp32a,pip4p1b,trappc4,gtf2a1,POLR3D,sfxn3,snx21,snrpg,VDAC3,copg2,jpt1a,cert1a,slc50a1,PPARGC1A,foxn4,prpf19,optn,pkn1b,tmem9b,CHUK,rela,gtf2e2,alg2,akirin1,casc3,eomesb,psmb8a,SEC31B,slc9a7,tcea1,lyrm7,gatc,gnsb
GO:0043233	0.033610848700342	1.70516063749051	10.5032774945375	17	285	organelle lumen	ENSXMAG00000008479,ENSXMAG00000008643,ENSXMAG00000009730,ENSXMAG00000013804,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000007708,ENSXMAG00000011341,ENSXMAG00000013459,ENSXMAG00000014206,ENSXMAG00000019093,ENSXMAG00000019230,ENSXMAG00000001644,ENSXMAG00000008485,ENSXMAG00000012141,ENSXMAG00000013937,ENSXMAG00000018169	larp7,brms1,EP300,rrp36,npm1a,smn1,pes,ebna1bp2,taf7,utp15,PRELID3B,pde5ab,gtf2a1,prpf19,gtf2e2,casc3,lyrm7
GO:0055029	0.0207197989471244	4.23261044176707	1.06875455207575	4	29	nuclear DNA-directed RNA polymerase complex	ENSXMAG00000013459,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000012141	taf7,gtf2a1,POLR3D,gtf2e2
GO:0061695	0.0241096239411412	2.89598822230401	2.24806991988347	6	61	transferase complex, transferring phosphorus-containing groups	ENSXMAG00000013459,ENSXMAG00000017963,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000012141,ENSXMAG00000015282	taf7,cdk5r1b,gtf2a1,POLR3D,gtf2e2,polr2b
GO:0070013	0.033610848700342	1.70516063749051	10.5032774945375	17	285	intracellular organelle lumen	ENSXMAG00000008479,ENSXMAG00000008643,ENSXMAG00000009730,ENSXMAG00000013804,ENSXMAG00000000396,ENSXMAG00000001521,ENSXMAG00000007708,ENSXMAG00000011341,ENSXMAG00000013459,ENSXMAG00000014206,ENSXMAG00000019093,ENSXMAG00000019230,ENSXMAG00000001644,ENSXMAG00000008485,ENSXMAG00000012141,ENSXMAG00000013937,ENSXMAG00000018169	larp7,brms1,EP300,rrp36,npm1a,smn1,pes,ebna1bp2,taf7,utp15,PRELID3B,pde5ab,gtf2a1,prpf19,gtf2e2,casc3,lyrm7
GO:0070765	0.0368536052439913	Inf	0.0368536052439913	1	1	gamma-secretase complex	ENSXMAG00000009804	aph1b
GO:0097504	0.0368536052439913	Inf	0.0368536052439913	1	1	Gemini of coiled bodies	ENSXMAG00000001521	smn1
GO:0098588	0.00325124555056143	1.99240506329114	12.493372177713	23	339	bounding membrane of organelle	ENSXMAG00000000265,ENSXMAG00000009026,ENSXMAG00000010569,ENSXMAG00000011543,ENSXMAG00000014054,ENSXMAG00000015287,ENSXMAG00000015395,ENSXMAG00000000113,ENSXMAG00000002417,ENSXMAG00000005441,ENSXMAG00000007846,ENSXMAG00000008450,ENSXMAG00000009870,ENSXMAG00000018730,ENSXMAG00000018989,ENSXMAG00000019775,ENSXMAG00000000626,ENSXMAG00000003313,ENSXMAG00000004494,ENSXMAG00000005282,ENSXMAG00000007275,ENSXMAG00000009524,ENSXMAG00000015998	tafazzin,ergic2,vdac2,clstn1,pex16,tmed7,CPT1A,cdip1,ptprn2,pex19,mgat5,tcirg1b,CLTB,cope,tmem167b,B3GALT1,pip4p1b,snx21,VDAC3,copg2,slc50a1,tmem9b,slc9a7
GO:0140513	0.0354548877061167	1.75672452387068	8.99227967953387	15	244	nuclear protein-containing complex	ENSXMAG00000008494,ENSXMAG00000009007,ENSXMAG00000009730,ENSXMAG00000010928,ENSXMAG00000013459,ENSXMAG00000013629,ENSXMAG00000014988,ENSXMAG00000016320,ENSXMAG00000019193,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000004353,ENSXMAG00000008485,ENSXMAG00000012141,ENSXMAG00000013937	eftud2,slu7,EP300,snw1,taf7,BPTF,anapc16,nup160,txnl4b,gtf2a1,POLR3D,snrpg,prpf19,gtf2e2,casc3
GO:0140535	0.0146649694580886	2.10336345381526	6.59679533867444	13	179	intracellular protein-containing complex	ENSXMAG00000009730,ENSXMAG00000010990,ENSXMAG00000013459,ENSXMAG00000014988,ENSXMAG00000016624,ENSXMAG00000001123,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000009179,ENSXMAG00000012141,ENSXMAG00000014653,ENSXMAG00000015282,ENSXMAG00000018267	EP300,cul3b,taf7,anapc16,psma8,trappc4,gtf2a1,POLR3D,psmd7,gtf2e2,psmb8a,polr2b,gatc
GO:1990234	0.0203625580573014	2.24539198395408	4.75411507647487	10	129	transferase complex	ENSXMAG00000006087,ENSXMAG00000009730,ENSXMAG00000010990,ENSXMAG00000013459,ENSXMAG00000014988,ENSXMAG00000017963,ENSXMAG00000001644,ENSXMAG00000001872,ENSXMAG00000012141,ENSXMAG00000015282	dad1,EP300,cul3b,taf7,anapc16,cdk5r1b,gtf2a1,POLR3D,gtf2e2,polr2b
