GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0002523	0.024525092	Inf	0.024525092	1	1	leukocyte migration involved in inflammatory response	ENSXMAG00000006359	NSMAF
GO:0006283	0.024525092	Inf	0.024525092	1	1	transcription-coupled nucleotide-excision repair	ENSXMAG00000015583	ercc8
GO:0006809	0.024525092	Inf	0.024525092	1	1	nitric oxide biosynthetic process	ENSXMAG00000002504	nos1
GO:0007263	0.024525092	Inf	0.024525092	1	1	nitric oxide mediated signal transduction	ENSXMAG00000002504	nos1
GO:0007624	0.024525092	Inf	0.024525092	1	1	ultradian rhythm	ENSXMAG00000000239	ENOX2
GO:0010676	0.024525092	Inf	0.024525092	1	1	positive regulation of cellular carbohydrate metabolic process	ENSXMAG00000005830	pth1r
GO:0010919	0.024525092	Inf	0.024525092	1	1	regulation of inositol phosphate biosynthetic process	ENSXMAG00000005830	pth1r
GO:0019405	0.024525092	Inf	0.024525092	1	1	alditol catabolic process	ENSXMAG00000007505	zgc:172295
GO:0019563	0.024525092	Inf	0.024525092	1	1	glycerol catabolic process	ENSXMAG00000007505	zgc:172295
GO:0036072	0.024525092	Inf	0.024525092	1	1	direct ossification	ENSXMAG00000003993	wls
GO:0044210	0.024525092	Inf	0.024525092	1	1	'de novo' CTP biosynthetic process	ENSXMAG00000012809	ctps1a
GO:0044566	0.024525092	Inf	0.024525092	1	1	chondrocyte activation	ENSXMAG00000003993	wls
GO:0045913	0.024525092	Inf	0.024525092	1	1	positive regulation of carbohydrate metabolic process	ENSXMAG00000005830	pth1r
GO:0046209	0.024525092	Inf	0.024525092	1	1	nitric oxide metabolic process	ENSXMAG00000002504	nos1
GO:0060325	0.024525092	Inf	0.024525092	1	1	face morphogenesis	ENSXMAG00000004383	specc1la
GO:0060732	0.024525092	Inf	0.024525092	1	1	positive regulation of inositol phosphate biosynthetic process	ENSXMAG00000005830	pth1r
GO:0060875	0.024525092	Inf	0.024525092	1	1	lateral semicircular canal development	ENSXMAG00000005604	otx1
GO:0062013	0.024525092	Inf	0.024525092	1	1	positive regulation of small molecule metabolic process	ENSXMAG00000005830	pth1r
GO:0071912	0.024525092	Inf	0.024525092	1	1	asynchronous neurotransmitter secretion	ENSXMAG00000007273	syt7b
GO:0090259	0.024525092	Inf	0.024525092	1	1	regulation of retinal ganglion cell axon guidance	ENSXMAG00000001850	vax2
GO:0106005	0.024525092	Inf	0.024525092	1	1	RNA 5'-cap (guanine-N7)-methylation	ENSXMAG00000015208	RAMAC
GO:1902930	0.024525092	Inf	0.024525092	1	1	regulation of alcohol biosynthetic process	ENSXMAG00000005830	pth1r
GO:1902932	0.024525092	Inf	0.024525092	1	1	positive regulation of alcohol biosynthetic process	ENSXMAG00000005830	pth1r
GO:2001057	0.024525092	Inf	0.024525092	1	1	reactive nitrogen species metabolic process	ENSXMAG00000002504	nos1
GO:0006954	0.02753765	5.041911765	0.662177488	3	27	inflammatory response	"ENSXMAG00000005471,ENSXMAG00000006359,ENSXMAG00000008258"	"il17a/f1,NSMAF,tlr2"
GO:0006094	0.028440083	8.930474334	0.269776014	2	11	gluconeogenesis	"ENSXMAG00000007063,ENSXMAG00000015568"	"gpia,fbp1a"
GO:0006241	0.028440083	8.930474334	0.269776014	2	11	CTP biosynthetic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0007634	0.028440083	8.930474334	0.269776014	2	11	optokinetic behavior	"ENSXMAG00000008700,ENSXMAG00000002347"	"arl3l2,rlbp1b"
GO:0009208	0.028440083	8.930474334	0.269776014	2	11	pyrimidine ribonucleoside triphosphate metabolic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0009209	0.028440083	8.930474334	0.269776014	2	11	pyrimidine ribonucleoside triphosphate biosynthetic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0019319	0.028440083	8.930474334	0.269776014	2	11	hexose biosynthetic process	"ENSXMAG00000007063,ENSXMAG00000015568"	"gpia,fbp1a"
GO:0032482	0.028440083	8.930474334	0.269776014	2	11	Rab protein signal transduction	"ENSXMAG00000007967,ENSXMAG00000019499"	"rab9a,RAB9B"
GO:0046036	0.028440083	8.930474334	0.269776014	2	11	CTP metabolic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0046364	0.028440083	8.930474334	0.269776014	2	11	monosaccharide biosynthetic process	"ENSXMAG00000007063,ENSXMAG00000015568"	"gpia,fbp1a"
GO:0060840	0.028440083	8.930474334	0.269776014	2	11	artery development	"ENSXMAG00000005830,ENSXMAG00000015893"	"pth1r,amotl2b"
GO:0009100	0.031169675	2.459233486	3.016586334	7	123	glycoprotein metabolic process	"ENSXMAG00000004265,ENSXMAG00000005959,ENSXMAG00000007289,ENSXMAG00000002771,ENSXMAG00000017019,ENSXMAG00000020287,ENSXMAG00000016401"	"GALNT8,dpagt1,b3gat2,GALNT12,b4galt2,dpm3,st6galnac3"
GO:0055080	0.033553842	3.516851042	1.226254607	4	50	cation homeostasis	"ENSXMAG00000013257,ENSXMAG00000007184,ENSXMAG00000015627,ENSXMAG00000001195"	"SLC9A1,homer1b,cbwd,CNNM4"
GO:0060560	0.033553842	3.516851042	1.226254607	4	50	developmental growth involved in morphogenesis	"ENSXMAG00000002504,ENSXMAG00000008700,ENSXMAG00000014398,ENSXMAG00000008483"	"nos1,arl3l2,ret,TRARG1"
GO:0007622	0.033586222	8.03625731	0.294301106	2	12	rhythmic behavior	"ENSXMAG00000013864,ENSXMAG00000016922"	"scn1lab,nmu"
GO:0007632	0.033586222	8.03625731	0.294301106	2	12	visual behavior	"ENSXMAG00000008700,ENSXMAG00000002347"	"arl3l2,rlbp1b"
GO:0009148	0.033586222	8.03625731	0.294301106	2	12	pyrimidine nucleoside triphosphate biosynthetic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0048512	0.033586222	8.03625731	0.294301106	2	12	circadian behavior	"ENSXMAG00000013864,ENSXMAG00000016922"	"scn1lab,nmu"
GO:0060872	0.033586222	8.03625731	0.294301106	2	12	semicircular canal development	"ENSXMAG00000003993,ENSXMAG00000005604"	"wls,otx1"
GO:0072507	0.036246116	4.479738562	0.735752764	3	30	divalent inorganic cation homeostasis	"ENSXMAG00000007184,ENSXMAG00000015627,ENSXMAG00000001195"	"homer1b,cbwd,CNNM4"
GO:0098771	0.037999706	3.369329389	1.275304792	4	52	inorganic ion homeostasis	"ENSXMAG00000013257,ENSXMAG00000007184,ENSXMAG00000015627,ENSXMAG00000001195"	"SLC9A1,homer1b,cbwd,CNNM4"
GO:0009147	0.039063869	7.304625199	0.318826198	2	13	pyrimidine nucleoside triphosphate metabolic process	"ENSXMAG00000012809,ENSXMAG00000006302"	"ctps1a,uck2a"
GO:0019220	0.042745507	4.169574037	0.784802949	3	32	regulation of phosphate metabolic process	"ENSXMAG00000005830,ENSXMAG00000013864,ENSXMAG00000003024"	"pth1r,scn1lab,cnppd1"
GO:0051174	0.042745507	4.169574037	0.784802949	3	32	regulation of phosphorus metabolic process	"ENSXMAG00000005830,ENSXMAG00000013864,ENSXMAG00000003024"	"pth1r,scn1lab,cnppd1"
GO:0050801	0.042767863	3.233609467	1.324354976	4	54	ion homeostasis	"ENSXMAG00000013257,ENSXMAG00000007184,ENSXMAG00000015627,ENSXMAG00000001195"	"SLC9A1,homer1b,cbwd,CNNM4"
GO:0001958	0.048452096	40	0.049050184	1	2	endochondral ossification	ENSXMAG00000003993	wls
GO:0002082	0.048452096	40	0.049050184	1	2	regulation of oxidative phosphorylation	ENSXMAG00000013864	scn1lab
GO:0002522	0.048452096	40	0.049050184	1	2	leukocyte migration involved in immune response	ENSXMAG00000006359	NSMAF
GO:0003352	0.048452096	40	0.049050184	1	2	regulation of cilium movement	ENSXMAG00000017571	cfap298
GO:0006071	0.048452096	40	0.049050184	1	2	glycerol metabolic process	ENSXMAG00000007505	zgc:172295
GO:0006110	0.048452096	40	0.049050184	1	2	regulation of glycolytic process	ENSXMAG00000013864	scn1lab
GO:0006140	0.048452096	40	0.049050184	1	2	regulation of nucleotide metabolic process	ENSXMAG00000013864	scn1lab
GO:0006597	0.048452096	40	0.049050184	1	2	spermine biosynthetic process	ENSXMAG00000005067	amd1
GO:0006882	0.048452096	40	0.049050184	1	2	cellular zinc ion homeostasis	ENSXMAG00000015627	cbwd
GO:0006891	0.048452096	40	0.049050184	1	2	intra-Golgi vesicle-mediated transport	ENSXMAG00000007164	COG1
GO:0006940	0.048452096	40	0.049050184	1	2	regulation of smooth muscle contraction	ENSXMAG00000016922	nmu
GO:0008215	0.048452096	40	0.049050184	1	2	spermine metabolic process	ENSXMAG00000005067	amd1
GO:0008295	0.048452096	40	0.049050184	1	2	spermidine biosynthetic process	ENSXMAG00000005067	amd1
GO:0014707	0.048452096	40	0.049050184	1	2	branchiomeric skeletal muscle development	ENSXMAG00000014398	ret
GO:0019228	0.048452096	40	0.049050184	1	2	neuronal action potential	ENSXMAG00000013864	scn1lab
GO:0019400	0.048452096	40	0.049050184	1	2	alditol metabolic process	ENSXMAG00000007505	zgc:172295
GO:0019478	0.048452096	40	0.049050184	1	2	D-amino acid catabolic process	ENSXMAG00000018217	dao.2
GO:0036075	0.048452096	40	0.049050184	1	2	replacement ossification	ENSXMAG00000003993	wls
GO:0036265	0.048452096	40	0.049050184	1	2	RNA (guanine-N7)-methylation	ENSXMAG00000015208	RAMAC
GO:0043255	0.048452096	40	0.049050184	1	2	regulation of carbohydrate biosynthetic process	ENSXMAG00000005830	pth1r
GO:0043457	0.048452096	40	0.049050184	1	2	regulation of cellular respiration	ENSXMAG00000013864	scn1lab
GO:0043470	0.048452096	40	0.049050184	1	2	regulation of carbohydrate catabolic process	ENSXMAG00000013864	scn1lab
GO:0045023	0.048452096	40	0.049050184	1	2	G0 to G1 transition	ENSXMAG00000005354	gabrr1
GO:0046174	0.048452096	40	0.049050184	1	2	polyol catabolic process	ENSXMAG00000007505	zgc:172295
GO:0046416	0.048452096	40	0.049050184	1	2	D-amino acid metabolic process	ENSXMAG00000018217	dao.2
GO:0051414	0.048452096	40	0.049050184	1	2	response to cortisol	ENSXMAG00000013809	nr3c2
GO:0055069	0.048452096	40	0.049050184	1	2	zinc ion homeostasis	ENSXMAG00000015627	cbwd
GO:0060323	0.048452096	40	0.049050184	1	2	head morphogenesis	ENSXMAG00000004383	specc1la
GO:0060324	0.048452096	40	0.049050184	1	2	face development	ENSXMAG00000004383	specc1la
GO:0060632	0.048452096	40	0.049050184	1	2	regulation of microtubule-based movement	ENSXMAG00000017571	cfap298
GO:0070316	0.048452096	40	0.049050184	1	2	regulation of G0 to G1 transition	ENSXMAG00000005354	gabrr1
GO:0070317	0.048452096	40	0.049050184	1	2	negative regulation of G0 to G1 transition	ENSXMAG00000005354	gabrr1
GO:0071387	0.048452096	40	0.049050184	1	2	cellular response to cortisol stimulus	ENSXMAG00000013809	nr3c2
GO:1900542	0.048452096	40	0.049050184	1	2	regulation of purine nucleotide metabolic process	ENSXMAG00000013864	scn1lab
GO:1902254	0.048452096	40	0.049050184	1	2	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	ENSXMAG00000001850	vax2
GO:1902667	0.048452096	40	0.049050184	1	2	regulation of axon guidance	ENSXMAG00000001850	vax2
GO:1903715	0.048452096	40	0.049050184	1	2	regulation of aerobic respiration	ENSXMAG00000013864	scn1lab
GO:1904059	0.048452096	40	0.049050184	1	2	regulation of locomotor rhythm	ENSXMAG00000013864	scn1lab
