GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0016747	0.00142556773636526	2.27932357879587	10.4737880843715	21	109	acyltransferase activity, transferring groups other than amino-acyl groups	ENSXMAG00000008236,ENSXMAG00000010085,ENSXMAG00000015573,ENSXMAG00000003971,ENSXMAG00000009927,ENSXMAG00000010100,ENSXMAG00000010958,ENSXMAG00000013491,ENSXMAG00000014477,ENSXMAG00000014638,ENSXMAG00000015366,ENSXMAG00000016508,ENSXMAG00000016914,ENSXMAG00000017490,ENSXMAG00000002648,ENSXMAG00000004206,ENSXMAG00000010253,ENSXMAG00000010322,ENSXMAG00000013172,ENSXMAG00000017640,ENSXMAG00000017819	lratb.2,zdhhc23b,elovl7a,nmt2,zdhhc14,agpat9l,dlat,zdhhc16a,dgat1b,dlst,dgat1a,CERS2,OXSM,zdhhc7,zdhhc3a,gtf2b,zdhhc13,cers5,elovl1b,acaa1,GPAM
GO:0016769	0.0489257489436948	3.43319648093842	1.44134698408783	4	15	transferase activity, transferring nitrogenous groups	ENSXMAG00000009040,ENSXMAG00000010511,ENSXMAG00000005669,ENSXMAG00000008775	tat,got2b,GOT1,gfpt2
GO:0016903	0.00591911750349338	3.8994971045413	2.30615517454052	7	24	oxidoreductase activity, acting on the aldehyde or oxo group of donors	ENSXMAG00000006313,ENSXMAG00000007649,ENSXMAG00000008597,ENSXMAG00000010958,ENSXMAG00000001007,ENSXMAG00000001303,ENSXMAG00000004662	aldh9a1a.1,bckdha,aldh16a1,dlat,GAPDH,aldh1a3,si:dkey-97m3.1
GO:0016997	0.0485161124556523	9.42857142857143	0.384359195756753	2	4	alpha-sialidase activity	ENSXMAG00000000259,ENSXMAG00000001188	neu4,NEU3
GO:0019706	0.0187351896237537	3.33810212312609	2.21006537560133	6	23	protein-cysteine S-palmitoyltransferase activity	ENSXMAG00000010085,ENSXMAG00000009927,ENSXMAG00000013491,ENSXMAG00000017490,ENSXMAG00000002648,ENSXMAG00000010253	zdhhc23b,zdhhc14,zdhhc16a,zdhhc7,zdhhc3a,zdhhc13
GO:0019707	0.0187351896237537	3.33810212312609	2.21006537560133	6	23	protein-cysteine S-acyltransferase activity	ENSXMAG00000010085,ENSXMAG00000009927,ENSXMAG00000013491,ENSXMAG00000017490,ENSXMAG00000002648,ENSXMAG00000010253	zdhhc23b,zdhhc14,zdhhc16a,zdhhc7,zdhhc3a,zdhhc13
GO:0032813	0.011074692144021	6.29849462365591	0.960897989391884	4	10	tumor necrosis factor receptor superfamily binding	ENSXMAG00000004606,ENSXMAG00000009620,ENSXMAG00000015036,ENSXMAG00000018391	tnfsf10,eda,tnfsf10l,traf3
GO:0050252	0.00922253436648021	Inf	0.192179597878377	2	2	retinol O-fatty-acyltransferase activity	ENSXMAG00000014477,ENSXMAG00000015366	dgat1b,dgat1a
GO:0052794	0.025899334326398	18.8597168597169	0.288269396817565	2	3	exo-alpha-(2->3)-sialidase activity	ENSXMAG00000000259,ENSXMAG00000001188	neu4,NEU3
GO:0052795	0.025899334326398	18.8597168597169	0.288269396817565	2	3	exo-alpha-(2->6)-sialidase activity	ENSXMAG00000000259,ENSXMAG00000001188	neu4,NEU3
GO:0052796	0.025899334326398	18.8597168597169	0.288269396817565	2	3	exo-alpha-(2->8)-sialidase activity	ENSXMAG00000000259,ENSXMAG00000001188	neu4,NEU3
GO:0097472	0.00328255619714373	28.3260309278351	0.384359195756753	3	4	cyclin-dependent protein kinase activity	ENSXMAG00000002007,ENSXMAG00000007316,ENSXMAG00000016145	cdkl5,cdk7,cdk10
GO:0099106	0.0477759141872255	4.71778350515464	0.864808190452695	3	9	ion channel regulator activity	ENSXMAG00000006959,ENSXMAG00000013147,ENSXMAG00000008925	stim1b,gem,scn3b
GO:0102756	0.0485161124556523	9.42857142857143	0.384359195756753	2	4	very-long-chain 3-ketoacyl-CoA synthase activity	ENSXMAG00000015573,ENSXMAG00000013172	elovl7a,elovl1b
