GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0070887	0.00418597346630733	7.04540763673891	0.678196767791324	4	208	cellular response to chemical stimulus	ENSXMAG00000010211,ENSXMAG00000008563,ENSXMAG00000014252,ENSXMAG00000014400	TACR1,bmp2b,chrm5a,CHRM3
GO:0071312	0.00975120301641319	159.75	0.0097816841508364	1	3	cellular response to alkaloid	ENSXMAG00000010211	TACR1
GO:0071314	0.00326056138361241	Inf	0.00326056138361214	1	1	cellular response to cocaine	ENSXMAG00000010211	TACR1
GO:0071495	0.0445466690942325	6.46965452847806	0.339098383895662	2	104	cellular response to endogenous stimulus	ENSXMAG00000010211,ENSXMAG00000008563	TACR1,bmp2b
GO:0090008	0.00326056138361241	Inf	0.00326056138361214	1	1	hypoblast development	ENSXMAG00000008563	bmp2b
GO:0090100	0.0194114156388833	63.8727272727273	0.0195633683016728	1	6	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	ENSXMAG00000008563	bmp2b
GO:0095500	0.00015134950711026	167.309523809524	0.0195633683016728	2	6	acetylcholine receptor signaling pathway	ENSXMAG00000014252,ENSXMAG00000014400	chrm5a,CHRM3
GO:0097746	0.0478541847820083	22.7824675324675	0.048908420754182	1	15	blood vessel diameter maintenance	ENSXMAG00000005933	nppc
GO:0098926	0.00015134950711026	167.309523809524	0.0195633683016728	2	6	postsynaptic signal transduction	ENSXMAG00000014252,ENSXMAG00000014400	chrm5a,CHRM3
GO:0099536	0.0208990130332805	9.89907604832978	0.224978735469237	2	69	synaptic signaling	ENSXMAG00000014252,ENSXMAG00000014400	chrm5a,CHRM3
GO:0140115	0.0129813437525678	106.484848484848	0.0130422455344485	1	4	export across plasma membrane	ENSXMAG00000010709	slc47a1
GO:1901166	0.00975120301641319	159.75	0.0097816841508364	1	3	neural crest cell migration involved in autonomic nervous system development	ENSXMAG00000008563	bmp2b
GO:1901698	0.000711333159301988	20.1317307692308	0.179330876098667	3	55	response to nitrogen compound	ENSXMAG00000010211,ENSXMAG00000014252,ENSXMAG00000014400	TACR1,chrm5a,CHRM3
GO:1901699	0.000169660690479129	33.8709677419355	0.110859087042813	3	34	cellular response to nitrogen compound	ENSXMAG00000010211,ENSXMAG00000014252,ENSXMAG00000014400	TACR1,chrm5a,CHRM3
GO:1901700	0.00126617813041018	16.32890625	0.218457612702013	3	67	response to oxygen-containing compound	ENSXMAG00000010211,ENSXMAG00000014252,ENSXMAG00000014400	TACR1,chrm5a,CHRM3
GO:1901701	0.000475994585117305	23.2866666666667	0.156506946413382	3	48	cellular response to oxygen-containing compound	ENSXMAG00000010211,ENSXMAG00000014252,ENSXMAG00000014400	TACR1,chrm5a,CHRM3
GO:1903008	0.0162014046169208	79.8522727272727	0.0163028069180607	1	5	organelle disassembly	ENSXMAG00000018167	plaat1
GO:1903224	0.0194114156388833	63.8727272727273	0.0195633683016728	1	6	regulation of endodermal cell differentiation	ENSXMAG00000008563	bmp2b
GO:1903225	0.00975120301641319	159.75	0.0097816841508364	1	3	negative regulation of endodermal cell differentiation	ENSXMAG00000008563	bmp2b
GO:1905144	0.000281399169174948	111.507936507937	0.0260844910688971	2	8	response to acetylcholine	ENSXMAG00000014252,ENSXMAG00000014400	chrm5a,CHRM3
GO:1905145	0.000281399169174948	111.507936507937	0.0260844910688971	2	8	cellular response to acetylcholine	ENSXMAG00000014252,ENSXMAG00000014400	chrm5a,CHRM3
GO:1990961	0.00975120301641319	159.75	0.0097816841508364	1	3	xenobiotic detoxification by transmembrane export across the plasma membrane	ENSXMAG00000010709	slc47a1
