"","frame.go_id","frame.gene_name","frame.gene_id","frame.ensembl","frame.Evidence"
"18046","GO:0005249","KCNV1",523,"ENSXMAG00000001158","ISA"
"18047","GO:0006813","KCNV1",523,"ENSXMAG00000001158","ISA"
"18048","GO:0055085","KCNV1",523,"ENSXMAG00000001158","ISA"
"18049","GO:0005216","KCNV1",523,"ENSXMAG00000001158","ISA"
"18050","GO:0005267","KCNV1",523,"ENSXMAG00000001158","ISA"
"18051","GO:0006811","KCNV1",523,"ENSXMAG00000001158","ISA"
"18052","GO:0071805","KCNV1",523,"ENSXMAG00000001158","ISA"
"18053","GO:0008076","KCNV1",523,"ENSXMAG00000001158","ISA"
"18054","GO:0051260","KCNV1",523,"ENSXMAG00000001158","ISA"
"18055","GO:0005244","KCNV1",523,"ENSXMAG00000001158","ISA"
"18056","GO:0034765","KCNV1",523,"ENSXMAG00000001158","ISA"
"18057","GO:0005515","KCNV1",523,"ENSXMAG00000001158","ISA"
"18250","GO:0005634","cbx8a",649,"ENSXMAG00000001429","ISA"
"18930","GO:0016787","USP50",1032,"ENSXMAG00000002152","ISA"
"18931","GO:0004843","USP50",1032,"ENSXMAG00000002152","ISA"
"18932","GO:0008233","USP50",1032,"ENSXMAG00000002152","ISA"
"18933","GO:0006508","USP50",1032,"ENSXMAG00000002152","ISA"
"18934","GO:0008234","USP50",1032,"ENSXMAG00000002152","ISA"
"18935","GO:0006511","USP50",1032,"ENSXMAG00000002152","ISA"
"18936","GO:0016579","USP50",1032,"ENSXMAG00000002152","ISA"
"19092","GO:0003677","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19093","GO:0003700","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19094","GO:0006355","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19095","GO:0005634","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19096","GO:0046872","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19097","GO:0008270","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19098","GO:0043565","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19099","GO:0006351","nr1d4b",1147,"ENSXMAG00000002339","ISA"
"19175","GO:0000166","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19176","GO:0003924","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19177","GO:0005525","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19178","GO:0006400","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19179","GO:0008033","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19180","GO:0005515","gtpbp3",1173,"ENSXMAG00000002392","ISA"
"19484","GO:0045666","brinp3a.2",1349,"ENSXMAG00000002716","ISA"
"19485","GO:0045930","brinp3a.2",1349,"ENSXMAG00000002716","ISA"
"19486","GO:0051726","brinp3a.2",1349,"ENSXMAG00000002716","ISA"
"19487","GO:0045786","brinp3a.2",1349,"ENSXMAG00000002716","ISA"
"19829","GO:0005739","mrps30",1563,"ENSXMAG00000003123","ISA"
"19830","GO:0003735","mrps30",1563,"ENSXMAG00000003123","ISA"
"19831","GO:0006412","mrps30",1563,"ENSXMAG00000003123","ISA"
"19832","GO:0005840","mrps30",1563,"ENSXMAG00000003123","ISA"
"20185","GO:0046872","necab1",1760,"ENSXMAG00000003504","ISA"
"20186","GO:0005509","necab1",1760,"ENSXMAG00000003504","ISA"
"20544","GO:0035091","snx25",1975,"ENSXMAG00000003919","ISA"
"21489","GO:0005975","renbp",2440,"ENSXMAG00000004821","ISA"
"21490","GO:0016853","renbp",2440,"ENSXMAG00000004821","ISA"
"21491","GO:0019262","renbp",2440,"ENSXMAG00000004821","ISA"
"21492","GO:0050121","renbp",2440,"ENSXMAG00000004821","ISA"
"21759","GO:0005515","mkln1",2621,"ENSXMAG00000005201","ISA"
"21760","GO:0032101","mkln1",2621,"ENSXMAG00000005201","ISA"
"22844","GO:0006355","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22845","GO:0005634","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22846","GO:0046983","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22847","GO:0003713","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22848","GO:0030374","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22849","GO:0016922","NCOA2",3245,"ENSXMAG00000006493","ISA"
"22850","GO:0045893","NCOA2",3245,"ENSXMAG00000006493","ISA"
"23007","GO:0000166","ckbb",3342,"ENSXMAG00000006694","ISA"
"23008","GO:0003824","ckbb",3342,"ENSXMAG00000006694","ISA"
"23009","GO:0005524","ckbb",3342,"ENSXMAG00000006694","ISA"
"23010","GO:0016301","ckbb",3342,"ENSXMAG00000006694","ISA"
"23011","GO:0016740","ckbb",3342,"ENSXMAG00000006694","ISA"
"23012","GO:0016310","ckbb",3342,"ENSXMAG00000006694","ISA"
"23013","GO:0004111","ckbb",3342,"ENSXMAG00000006694","ISA"
"23014","GO:0016772","ckbb",3342,"ENSXMAG00000006694","ISA"
"23015","GO:0046314","ckbb",3342,"ENSXMAG00000006694","ISA"
"23195","GO:0005576","chga",3445,"ENSXMAG00000006902","ISA"
"23196","GO:0030141","chga",3445,"ENSXMAG00000006902","ISA"
"23326","GO:0030154","unc45b",3530,"ENSXMAG00000007077","ISA"
"23327","GO:0048471","unc45b",3530,"ENSXMAG00000007077","ISA"
"23328","GO:0005515","unc45b",3530,"ENSXMAG00000007077","ISA"
"23329","GO:0007517","unc45b",3530,"ENSXMAG00000007077","ISA"
"23330","GO:0030018","unc45b",3530,"ENSXMAG00000007077","ISA"
"23331","GO:0031672","unc45b",3530,"ENSXMAG00000007077","ISA"
"23332","GO:0002088","unc45b",3530,"ENSXMAG00000007077","ISA"
"23333","GO:0007519","unc45b",3530,"ENSXMAG00000007077","ISA"
"23334","GO:0030239","unc45b",3530,"ENSXMAG00000007077","ISA"
"23335","GO:0048738","unc45b",3530,"ENSXMAG00000007077","ISA"
"23336","GO:0060538","unc45b",3530,"ENSXMAG00000007077","ISA"
"23337","GO:0005737","unc45b",3530,"ENSXMAG00000007077","ISA"
"23338","GO:0055001","unc45b",3530,"ENSXMAG00000007077","ISA"
"23339","GO:0055002","unc45b",3530,"ENSXMAG00000007077","ISA"
"23787","GO:0046872","reps1",3819,"ENSXMAG00000007670","ISA"
"23788","GO:0005509","reps1",3819,"ENSXMAG00000007670","ISA"
"23789","GO:0005515","reps1",3819,"ENSXMAG00000007670","ISA"
"24075","GO:0004842","HERC4",4021,"ENSXMAG00000008095","ISA"
"24915","GO:0016020","PAPLN",4549,"ENSXMAG00000009186","ISA"
"24916","GO:0005576","PAPLN",4549,"ENSXMAG00000009186","ISA"
"24917","GO:0004867","PAPLN",4549,"ENSXMAG00000009186","ISA"
"24918","GO:0030198","PAPLN",4549,"ENSXMAG00000009186","ISA"
"24919","GO:0110165","PAPLN",4549,"ENSXMAG00000009186","ISA"
"26858","GO:0042276","rev1",5700,"ENSXMAG00000011456","ISA"
"26859","GO:0005634","rev1",5700,"ENSXMAG00000011456","ISA"
"26860","GO:0016779","rev1",5700,"ENSXMAG00000011456","ISA"
"26861","GO:0006259","rev1",5700,"ENSXMAG00000011456","ISA"
"26862","GO:0006281","rev1",5700,"ENSXMAG00000011456","ISA"
"26863","GO:0003684","rev1",5700,"ENSXMAG00000011456","ISA"
"26864","GO:0006974","rev1",5700,"ENSXMAG00000011456","ISA"
"26865","GO:0071897","rev1",5700,"ENSXMAG00000011456","ISA"
"27182","GO:0016020","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27183","GO:0005886","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27184","GO:0005249","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27185","GO:0006813","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27186","GO:0055085","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27187","GO:0071805","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27188","GO:0005783","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27189","GO:0005216","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27190","GO:0006811","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27191","GO:0008076","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27192","GO:0031410","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27193","GO:0005516","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27194","GO:0034220","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27195","GO:0030659","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27196","GO:0016323","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27197","GO:0001822","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27198","GO:0086001","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27199","GO:0097205","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27200","GO:0045121","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27201","GO:0016328","kcnq1.1",5833,"ENSXMAG00000011736","ISA"
"27442","GO:0046872","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27443","GO:0005783","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27444","GO:0005506","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27445","GO:0016705","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27446","GO:0016491","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27447","GO:0051213","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27448","GO:0004656","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27449","GO:0031418","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27450","GO:0005788","P4HA3",5972,"ENSXMAG00000012036","ISA"
"27451","GO:0005515","P4HA3",5972,"ENSXMAG00000012036","ISA"
"28279","GO:0003924","rab40c",6484,"ENSXMAG00000013138","ISA"
"28280","GO:0035556","rab40c",6484,"ENSXMAG00000013138","ISA"
"28281","GO:0005525","rab40c",6484,"ENSXMAG00000013138","ISA"
"28282","GO:0016567","rab40c",6484,"ENSXMAG00000013138","ISA"
"29896","GO:0016020","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"29897","GO:0015293","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"29898","GO:0055085","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"29899","GO:0005315","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"29900","GO:0006817","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"29901","GO:0110165","slc20a1a",7440,"ENSXMAG00000015089","ISA"
"30037","GO:0000166","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30038","GO:0016020","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30039","GO:0004672","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30040","GO:0005524","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30041","GO:0006468","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30042","GO:0004713","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30043","GO:0004714","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30044","GO:0007169","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30045","GO:0005886","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30046","GO:0005003","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30047","GO:0048013","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30048","GO:0030425","EPHB1",7543,"ENSXMAG00000015310","ISA"
"30049","GO:0005515","EPHB1",7543,"ENSXMAG00000015310","ISA"
"31208","GO:0000166","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31209","GO:0005524","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31210","GO:0003774","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31211","GO:0003779","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31212","GO:0016459","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31213","GO:0005515","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31214","GO:0048731","MYO1B",8181,"ENSXMAG00000016513","ISA"
"31648","GO:0007165","opn7a",8431,"ENSXMAG00000016993","ISA"
"31649","GO:0007186","opn7a",8431,"ENSXMAG00000016993","ISA"
"31650","GO:0016020","opn7a",8431,"ENSXMAG00000016993","ISA"
"31651","GO:0004930","opn7a",8431,"ENSXMAG00000016993","ISA"
"31652","GO:0050896","opn7a",8431,"ENSXMAG00000016993","ISA"
"31653","GO:0007601","opn7a",8431,"ENSXMAG00000016993","ISA"
"31654","GO:0009881","opn7a",8431,"ENSXMAG00000016993","ISA"
"31655","GO:0007602","opn7a",8431,"ENSXMAG00000016993","ISA"
"32912","GO:0003729","luc7l",9227,"ENSXMAG00000018644","ISA"
"32913","GO:0006376","luc7l",9227,"ENSXMAG00000018644","ISA"
"32914","GO:0005685","luc7l",9227,"ENSXMAG00000018644","ISA"
"34071","GO:0016020","slc2a8",23,"ENSXMAG00000000045","ISA"
"34072","GO:0055085","slc2a8",23,"ENSXMAG00000000045","ISA"
"34073","GO:0022857","slc2a8",23,"ENSXMAG00000000045","ISA"
"34463","GO:0005634","wdr55",273,"ENSXMAG00000000563","ISA"
"34464","GO:0006364","wdr55",273,"ENSXMAG00000000563","ISA"
"34465","GO:0005730","wdr55",273,"ENSXMAG00000000563","ISA"
"34466","GO:0005515","wdr55",273,"ENSXMAG00000000563","ISA"
"34977","GO:0046872","EEA1",618,"ENSXMAG00000001366","ISA"
"35152","GO:0005515","ppfibp1b",697,"ENSXMAG00000001511","ISA"
"35583","GO:0016020","snx1a",917,"ENSXMAG00000001948","ISA"
"35584","GO:0006886","snx1a",917,"ENSXMAG00000001948","ISA"
"35585","GO:0015031","snx1a",917,"ENSXMAG00000001948","ISA"
"35586","GO:0042995","snx1a",917,"ENSXMAG00000001948","ISA"
"35587","GO:0035091","snx1a",917,"ENSXMAG00000001948","ISA"
"35588","GO:0010008","snx1a",917,"ENSXMAG00000001948","ISA"
"35589","GO:0031901","snx1a",917,"ENSXMAG00000001948","ISA"
"35590","GO:0030027","snx1a",917,"ENSXMAG00000001948","ISA"
"35634","GO:0000166","MX1",961,"ENSXMAG00000002020","ISA"
"35635","GO:0003924","MX1",961,"ENSXMAG00000002020","ISA"
"35636","GO:0005525","MX1",961,"ENSXMAG00000002020","ISA"
"35637","GO:0005737","MX1",961,"ENSXMAG00000002020","ISA"
"35708","GO:0016020","tmc2b",1006,"ENSXMAG00000002097","ISA"
"35709","GO:0005886","tmc2b",1006,"ENSXMAG00000002097","ISA"
"35744","GO:0005179","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35745","GO:0007165","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35746","GO:0005576","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35747","GO:0007420","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35748","GO:0043010","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35749","GO:0007275","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35750","GO:0060259","gnrh2",1026,"ENSXMAG00000002133","ISA"
"35779","GO:0004672","camkvb",1048,"ENSXMAG00000002182","ISA"
"35780","GO:0005524","camkvb",1048,"ENSXMAG00000002182","ISA"
"35781","GO:0006468","camkvb",1048,"ENSXMAG00000002182","ISA"
"36062","GO:0016787","clpp",1249,"ENSXMAG00000002539","ISA"
"36063","GO:0006508","clpp",1249,"ENSXMAG00000002539","ISA"
"36064","GO:0004252","clpp",1249,"ENSXMAG00000002539","ISA"
"36065","GO:0004176","clpp",1249,"ENSXMAG00000002539","ISA"
"36066","GO:0008233","clpp",1249,"ENSXMAG00000002539","ISA"
"36067","GO:0008236","clpp",1249,"ENSXMAG00000002539","ISA"
"36694","GO:0015031","SNX4",1571,"ENSXMAG00000003140","ISA"
"36695","GO:0035091","SNX4",1571,"ENSXMAG00000003140","ISA"
"37303","GO:0005975","pgghg",1957,"ENSXMAG00000003877","ISA"
"37304","GO:0003824","pgghg",1957,"ENSXMAG00000003877","ISA"
"37473","GO:0000166","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37474","GO:0004672","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37475","GO:0005524","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37476","GO:0006468","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37477","GO:0005737","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37478","GO:0004674","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37479","GO:0004683","CAMK1",2058,"ENSXMAG00000004063","ISA"
"37480","GO:0032147","CAMK1",2058,"ENSXMAG00000004063","ISA"
"38616","GO:0016020","bcl2l13",2728,"ENSXMAG00000005431","ISA"
"38617","GO:0006915","bcl2l13",2728,"ENSXMAG00000005431","ISA"
"38618","GO:0042981","bcl2l13",2728,"ENSXMAG00000005431","ISA"
"38857","GO:0000287","nt5c1aa",2902,"ENSXMAG00000005751","ISA"
"38858","GO:0005737","nt5c1aa",2902,"ENSXMAG00000005751","ISA"
"38859","GO:0000166","nt5c1aa",2902,"ENSXMAG00000005751","ISA"
"38860","GO:0008253","nt5c1aa",2902,"ENSXMAG00000005751","ISA"
"38861","GO:0009117","nt5c1aa",2902,"ENSXMAG00000005751","ISA"
"38950","GO:0016020","CDH22",2933,"ENSXMAG00000005816","ISA"
"38951","GO:0005886","CDH22",2933,"ENSXMAG00000005816","ISA"
"38952","GO:0007155","CDH22",2933,"ENSXMAG00000005816","ISA"
"38953","GO:0005509","CDH22",2933,"ENSXMAG00000005816","ISA"
"38954","GO:0007156","CDH22",2933,"ENSXMAG00000005816","ISA"
"38955","GO:0098609","CDH22",2933,"ENSXMAG00000005816","ISA"
"38956","GO:0060429","CDH22",2933,"ENSXMAG00000005816","ISA"
"38976","GO:0005634","SMU1",2949,"ENSXMAG00000005844","ISA"
"38977","GO:0000398","SMU1",2949,"ENSXMAG00000005844","ISA"
"38978","GO:0008380","SMU1",2949,"ENSXMAG00000005844","ISA"
"38979","GO:0016607","SMU1",2949,"ENSXMAG00000005844","ISA"
"38980","GO:0005515","SMU1",2949,"ENSXMAG00000005844","ISA"
"38988","GO:0005737","ZNFX1",2954,"ENSXMAG00000005859","ISA"
"38989","GO:0046872","ZNFX1",2954,"ENSXMAG00000005859","ISA"
"38990","GO:0008270","ZNFX1",2954,"ENSXMAG00000005859","ISA"
"38991","GO:0005634","ZNFX1",2954,"ENSXMAG00000005859","ISA"
"38992","GO:0004386","ZNFX1",2954,"ENSXMAG00000005859","ISA"
"39880","GO:0008168","trmt9b",3481,"ENSXMAG00000006981","ISA"
"40353","GO:0016020","slc2a11l",3780,"ENSXMAG00000007581","ISA"
"40354","GO:0055085","slc2a11l",3780,"ENSXMAG00000007581","ISA"
"40355","GO:0022857","slc2a11l",3780,"ENSXMAG00000007581","ISA"
"40849","GO:0098609","CDH7",4093,"ENSXMAG00000008244","ISA"
"40850","GO:0005886","CDH7",4093,"ENSXMAG00000008244","ISA"
"40851","GO:0007156","CDH7",4093,"ENSXMAG00000008244","ISA"
"40852","GO:0007155","CDH7",4093,"ENSXMAG00000008244","ISA"
"40853","GO:0005509","CDH7",4093,"ENSXMAG00000008244","ISA"
"40854","GO:0016020","CDH7",4093,"ENSXMAG00000008244","ISA"
"41560","GO:0005515","GRIP2",4539,"ENSXMAG00000009165","ISA"
"42779","GO:0016020","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42780","GO:0046872","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42781","GO:0005743","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42782","GO:0016491","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42783","GO:0051536","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42784","GO:0008137","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42785","GO:0016651","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42786","GO:0051539","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"42787","GO:0042773","NDUFS1",5263,"ENSXMAG00000010573","ISA"
"43679","GO:0016020","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43680","GO:0005737","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43681","GO:0016791","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43682","GO:0016311","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43683","GO:0006629","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43684","GO:0004438","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"43685","GO:0052629","mtmr1a",5845,"ENSXMAG00000011764","ISA"
"44472","GO:0016020","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44473","GO:0046872","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44474","GO:0005506","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44475","GO:0016705","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44476","GO:0016491","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44477","GO:0051213","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44478","GO:0031418","ogfod3",6315,"ENSXMAG00000012750","ISA"
"44639","GO:0003700","hlfa",6380,"ENSXMAG00000012903","ISA"
"44640","GO:0006355","hlfa",6380,"ENSXMAG00000012903","ISA"
"44641","GO:0005634","hlfa",6380,"ENSXMAG00000012903","ISA"
"44642","GO:0006357","hlfa",6380,"ENSXMAG00000012903","ISA"
"44928","GO:0007165","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44929","GO:0007186","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44930","GO:0016020","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44931","GO:0004930","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44932","GO:0004983","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44933","GO:0007218","PRLHR",6575,"ENSXMAG00000013323","ISA"
"44945","GO:0016020","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44946","GO:0005737","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44947","GO:0030276","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44948","GO:0006886","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44949","GO:0015031","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44950","GO:0016192","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44951","GO:0030117","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44952","GO:0030131","ap2b1",6589,"ENSXMAG00000013363","ISA"
"44953","GO:0005515","ap2b1",6589,"ENSXMAG00000013363","ISA"
"45223","GO:0003677","irx4b",6721,"ENSXMAG00000013622","ISA"
"45224","GO:0006355","irx4b",6721,"ENSXMAG00000013622","ISA"
"45225","GO:0005634","irx4b",6721,"ENSXMAG00000013622","ISA"
"45226","GO:0000981","irx4b",6721,"ENSXMAG00000013622","ISA"
"45227","GO:0006357","irx4b",6721,"ENSXMAG00000013622","ISA"
"45360","GO:0003676","HNRNPLL",6792,"ENSXMAG00000013789","ISA"
"45361","GO:0005634","HNRNPLL",6792,"ENSXMAG00000013789","ISA"
"45362","GO:0003723","HNRNPLL",6792,"ENSXMAG00000013789","ISA"
"45363","GO:0006397","HNRNPLL",6792,"ENSXMAG00000013789","ISA"
"46013","GO:0005634","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46014","GO:0005737","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46015","GO:0006412","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46016","GO:0003743","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46017","GO:0001732","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46018","GO:0002183","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46019","GO:0006413","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46020","GO:0005852","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46021","GO:0016282","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46022","GO:0033290","eif3eb",7263,"ENSXMAG00000014733","ISA"
"46023","GO:0071540","eif3eb",7263,"ENSXMAG00000014733","ISA"
