"","frame.go_id","frame.gene_name","frame.gene_id","frame.ensembl","frame.Evidence"
"56295","GO:0016020","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56296","GO:0004930","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56297","GO:0050896","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56298","GO:0007601","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56299","GO:0009881","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56300","GO:0007602","tmtops3b",3932,"ENSXMAG00000007891","ISA"
"56448","GO:0006468","MOK",4065,"ENSXMAG00000008180","ISA"
"56449","GO:0005524","MOK",4065,"ENSXMAG00000008180","ISA"
"56450","GO:0004672","MOK",4065,"ENSXMAG00000008180","ISA"
"57600","GO:0005576","c1qtnf9",4827,"ENSXMAG00000009725","ISA"
"57601","GO:0005515","c1qtnf9",4827,"ENSXMAG00000009725","ISA"
"57915","GO:0005515","rpap3",5080,"ENSXMAG00000010207","ISA"
"58312","GO:0045214","lrrc39",5358,"ENSXMAG00000010769","ISA"
"58313","GO:0055008","lrrc39",5358,"ENSXMAG00000010769","ISA"
"58314","GO:0060047","lrrc39",5358,"ENSXMAG00000010769","ISA"
"58315","GO:0005515","lrrc39",5358,"ENSXMAG00000010769","ISA"
"58543","GO:0016020","slc22a6l",5507,"ENSXMAG00000011080","ISA"
"58544","GO:0055085","slc22a6l",5507,"ENSXMAG00000011080","ISA"
"58545","GO:0022857","slc22a6l",5507,"ENSXMAG00000011080","ISA"
"59277","GO:0016020","slc22a4",5992,"ENSXMAG00000012072","ISA"
"59278","GO:0055085","slc22a4",5992,"ENSXMAG00000012072","ISA"
"59279","GO:0022857","slc22a4",5992,"ENSXMAG00000012072","ISA"
"60501","GO:0016020","enpep",6756,"ENSXMAG00000013706","ISA"
"60502","GO:0046872","enpep",6756,"ENSXMAG00000013706","ISA"
"60503","GO:0016787","enpep",6756,"ENSXMAG00000013706","ISA"
"60504","GO:0008270","enpep",6756,"ENSXMAG00000013706","ISA"
"60505","GO:0006508","enpep",6756,"ENSXMAG00000013706","ISA"
"60506","GO:0008233","enpep",6756,"ENSXMAG00000013706","ISA"
"60507","GO:0008237","enpep",6756,"ENSXMAG00000013706","ISA"
"60508","GO:0004177","enpep",6756,"ENSXMAG00000013706","ISA"
"63977","GO:0016020","si:ch211-225b11.1",8971,"ENSXMAG00000018114","ISA"
"63978","GO:0015293","si:ch211-225b11.1",8971,"ENSXMAG00000018114","ISA"
"63979","GO:0055085","si:ch211-225b11.1",8971,"ENSXMAG00000018114","ISA"
"64032","GO:0016020","MYORG",9003,"ENSXMAG00000018190","ISA"
"64033","GO:0004553","MYORG",9003,"ENSXMAG00000018190","ISA"
"64034","GO:0016787","MYORG",9003,"ENSXMAG00000018190","ISA"
"64035","GO:0016798","MYORG",9003,"ENSXMAG00000018190","ISA"
"64036","GO:0005975","MYORG",9003,"ENSXMAG00000018190","ISA"
"64037","GO:0008152","MYORG",9003,"ENSXMAG00000018190","ISA"
"65785","GO:0035195","MIR214",9988,"ENSXMAG00000020399","ISA"
"65786","GO:0016442","MIR214",9988,"ENSXMAG00000020399","ISA"
"65862","GO:0035195","MIR101-1",10009,"ENSXMAG00000020705","ISA"
"65863","GO:0016442","MIR101-1",10009,"ENSXMAG00000020705","ISA"
