GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	GENEID_list	GENENAME_list
GO:0006813	0.00687156800830883	2.37606116826896	6.06039126736603	13	90	potassium ion transport	ENSXMAG00000009607,ENSXMAG00000012211,ENSXMAG00000013010,ENSXMAG00000015080,ENSXMAG00000003226,ENSXMAG00000011387,ENSXMAG00000001583,ENSXMAG00000003342,ENSXMAG00000004418,ENSXMAG00000012145,ENSXMAG00000017065,ENSXMAG00000018611,ENSXMAG00000008788	kcnk1b,kcnk10b,atp1b3b,klhl24a,KCNMA1,TMEM38B,kcnc3b,KCNT1,HCN1,kcnj13,kcnh1a,kcnk5a,KCNN1
GO:0006928	0.022284500574925	1.58496962062833	18.0464984406011	27	268	movement of cell or subcellular component	ENSXMAG00000000035,ENSXMAG00000000481,ENSXMAG00000004392,ENSXMAG00000006376,ENSXMAG00000007746,ENSXMAG00000010180,ENSXMAG00000010939,ENSXMAG00000013305,ENSXMAG00000015681,ENSXMAG00000017161,ENSXMAG00000017874,ENSXMAG00000017880,ENSXMAG00000018111,ENSXMAG00000003686,ENSXMAG00000005054,ENSXMAG00000007104,ENSXMAG00000010237,ENSXMAG00000016605,ENSXMAG00000019566,ENSXMAG00000000722,ENSXMAG00000006695,ENSXMAG00000011253,ENSXMAG00000012145,ENSXMAG00000017332,ENSXMAG00000018068,ENSXMAG00000001968,ENSXMAG00000008018	nptnb,prkci,myb,ttc26,SIRT1,sulf1,plxna4,ltk,kif3cb,KIF19,KIF5A,nova1,sec14l8,KIF1A,DYNC1I2,kif2a,e2f8,amotl2a,aplnrb,DYNC1I1,nusap1,pafah1b1b,kcnj13,gpc3,rpgrb,cyb5d1,RSPH6A
GO:0006974	0.00284979550260651	2.14685314685315	10.2353274737737	20	152	cellular response to DNA damage stimulus	ENSXMAG00000001353,ENSXMAG00000003796,ENSXMAG00000005603,ENSXMAG00000006195,ENSXMAG00000007601,ENSXMAG00000012434,ENSXMAG00000014540,ENSXMAG00000016869,ENSXMAG00000001847,ENSXMAG00000007223,ENSXMAG00000007439,ENSXMAG00000007720,ENSXMAG00000010830,ENSXMAG00000015625,ENSXMAG00000017491,ENSXMAG00000018260,ENSXMAG00000001174,ENSXMAG00000017346,ENSXMAG00000003946,ENSXMAG00000004059	RAD50,paxx,primpol,apex1,dntt,tdg.1,polb,eepd1,ruvbl1,fancl,samhd1,slx1b,trip12,xrcc5,dtl,tp53bp1,supt16h,parpbp,pif1,ube2nb
GO:0007017	0.00438750542573652	2.09993489583333	9.89863907003119	19	147	microtubule-based process	ENSXMAG00000000481,ENSXMAG00000006376,ENSXMAG00000006869,ENSXMAG00000013428,ENSXMAG00000015681,ENSXMAG00000017161,ENSXMAG00000017874,ENSXMAG00000003686,ENSXMAG00000005054,ENSXMAG00000007104,ENSXMAG00000018852,ENSXMAG00000000722,ENSXMAG00000003534,ENSXMAG00000006695,ENSXMAG00000011253,ENSXMAG00000016613,ENSXMAG00000018068,ENSXMAG00000001968,ENSXMAG00000008018	prkci,ttc26,prc1a,MAP7D3,kif3cb,KIF19,KIF5A,KIF1A,DYNC1I2,kif2a,cep70,DYNC1I1,map7d1b,nusap1,pafah1b1b,atat1,rpgrb,cyb5d1,RSPH6A
GO:0007018	0.00449362928683038	2.63836393088553	5.11766373688687	12	76	microtubule-based movement	ENSXMAG00000006376,ENSXMAG00000015681,ENSXMAG00000017161,ENSXMAG00000017874,ENSXMAG00000003686,ENSXMAG00000005054,ENSXMAG00000007104,ENSXMAG00000000722,ENSXMAG00000011253,ENSXMAG00000018068,ENSXMAG00000001968,ENSXMAG00000008018	ttc26,kif3cb,KIF19,KIF5A,KIF1A,DYNC1I2,kif2a,DYNC1I1,pafah1b1b,rpgrb,cyb5d1,RSPH6A
GO:0007041	0.0247854147035387	13.9048625792812	0.269350722994046	2	4	lysosomal transport	ENSXMAG00000001470,ENSXMAG00000006768	gnptab,vps18
GO:0008652	0.0113518605840682	3.64661166218596	1.95279274170683	6	29	cellular amino acid biosynthetic process	ENSXMAG00000002786,ENSXMAG00000006534,ENSXMAG00000003644,ENSXMAG00000008711,ENSXMAG00000012095,ENSXMAG00000013316	psat1,bcat1,shmt1,psph,CBS,nags
GO:0009069	0.00457728933113251	7.97330906885047	0.740714488233626	4	11	serine family amino acid metabolic process	ENSXMAG00000002786,ENSXMAG00000003644,ENSXMAG00000008711,ENSXMAG00000012095	psat1,shmt1,psph,CBS
GO:0009070	0.00194784256586041	11.1660297239915	0.606039126736603	4	9	serine family amino acid biosynthetic process	ENSXMAG00000002786,ENSXMAG00000003644,ENSXMAG00000008711,ENSXMAG00000012095	psat1,shmt1,psph,CBS
GO:0009187	0.0415434952993208	3.48354564755839	1.34675361497023	4	20	cyclic nucleotide metabolic process	ENSXMAG00000006304,ENSXMAG00000006920,ENSXMAG00000016360,ENSXMAG00000017286	adcy1a,adcy8,adcy7,ADCY6
GO:0009190	0.0192970992567083	4.64755838641189	1.07740289197618	4	16	cyclic nucleotide biosynthetic process	ENSXMAG00000006304,ENSXMAG00000006920,ENSXMAG00000016360,ENSXMAG00000017286	adcy1a,adcy8,adcy7,ADCY6
GO:0010469	0.00452545876574429	Inf	0.134675361497023	2	2	regulation of signaling receptor activity	ENSXMAG00000015080,ENSXMAG00000014246	klhl24a,arrb1
GO:0010631	0.0333410023199961	5.22060381355932	0.740714488233626	3	11	epithelial cell migration	ENSXMAG00000007746,ENSXMAG00000013305,ENSXMAG00000012145	SIRT1,ltk,kcnj13
GO:0016126	0.0247854147035387	13.9048625792812	0.269350722994046	2	4	sterol biosynthetic process	ENSXMAG00000003003,ENSXMAG00000012282	mvda,lbr
GO:0016540	0.0247854147035387	13.9048625792812	0.269350722994046	2	4	protein autoprocessing	ENSXMAG00000015886,ENSXMAG00000010701	ihha,ihhb
GO:0016559	0.00452545876574429	Inf	0.134675361497023	2	2	peroxisome fission	ENSXMAG00000002624,ENSXMAG00000002819	pex11g,pex11a
GO:0016567	0.00406687646848603	2.11679790026247	9.83130138928268	19	146	protein ubiquitination	ENSXMAG00000000116,ENSXMAG00000008313,ENSXMAG00000008753,ENSXMAG00000010629,ENSXMAG00000012825,ENSXMAG00000012868,ENSXMAG00000015255,ENSXMAG00000020189,ENSXMAG00000008550,ENSXMAG00000009101,ENSXMAG00000010830,ENSXMAG00000015781,ENSXMAG00000017200,ENSXMAG00000008361,ENSXMAG00000014263,ENSXMAG00000016899,ENSXMAG00000018747,ENSXMAG00000003878,ENSXMAG00000008728	asb15b,smurf2,uhrf1,dtx3,HECTD2,DCAF15,dtx2,socs4,KLHL22,klhl36,trip12,DCAF1,asb12a,spsb4a,ANKIB1,CISH,RNF40,prkn,UBE4A
GO:0017004	0.0247854147035387	13.9048625792812	0.269350722994046	2	4	cytochrome complex assembly	ENSXMAG00000019502,ENSXMAG00000012803	sco2,ttc19
GO:0019359	0.0422863550602971	4.63983050847458	0.808052168982138	3	12	nicotinamide nucleotide biosynthetic process	ENSXMAG00000007700,ENSXMAG00000007783,ENSXMAG00000010743	kmo,nampt2,nadk2
GO:0019363	0.0422863550602971	4.63983050847458	0.808052168982138	3	12	pyridine nucleotide biosynthetic process	ENSXMAG00000007700,ENSXMAG00000007783,ENSXMAG00000010743	kmo,nampt2,nadk2
GO:0031100	0.0394832056379417	9.26849894291755	0.336688403742557	2	5	animal organ regeneration	ENSXMAG00000005013,ENSXMAG00000008753	glis3,uhrf1
GO:0032200	0.018769912965808	6.96292372881356	0.606039126736603	3	9	telomere organization	ENSXMAG00000001353,ENSXMAG00000015625,ENSXMAG00000003946	RAD50,xrcc5,pif1
GO:0032446	0.00832359402021292	1.95924574209246	10.5046781967678	19	156	protein modification by small protein conjugation	ENSXMAG00000000116,ENSXMAG00000008313,ENSXMAG00000008753,ENSXMAG00000010629,ENSXMAG00000012825,ENSXMAG00000012868,ENSXMAG00000015255,ENSXMAG00000020189,ENSXMAG00000008550,ENSXMAG00000009101,ENSXMAG00000010830,ENSXMAG00000015781,ENSXMAG00000017200,ENSXMAG00000008361,ENSXMAG00000014263,ENSXMAG00000016899,ENSXMAG00000018747,ENSXMAG00000003878,ENSXMAG00000008728	asb15b,smurf2,uhrf1,dtx3,HECTD2,DCAF15,dtx2,socs4,KLHL22,klhl36,trip12,DCAF1,asb12a,spsb4a,ANKIB1,CISH,RNF40,prkn,UBE4A
GO:0033554	0.01048039104659	1.78852231838958	13.8042245534449	23	205	cellular response to stress	ENSXMAG00000001353,ENSXMAG00000003796,ENSXMAG00000005603,ENSXMAG00000006195,ENSXMAG00000007601,ENSXMAG00000008991,ENSXMAG00000009503,ENSXMAG00000012434,ENSXMAG00000014540,ENSXMAG00000016869,ENSXMAG00000001847,ENSXMAG00000007223,ENSXMAG00000007439,ENSXMAG00000007720,ENSXMAG00000010830,ENSXMAG00000015625,ENSXMAG00000017491,ENSXMAG00000018260,ENSXMAG00000001174,ENSXMAG00000017346,ENSXMAG00000003946,ENSXMAG00000004059,ENSXMAG00000008728	RAD50,paxx,primpol,apex1,dntt,derl1,mapk8b,tdg.1,polb,eepd1,ruvbl1,fancl,samhd1,slx1b,trip12,xrcc5,dtl,tp53bp1,supt16h,parpbp,pif1,ube2nb,UBE4A
GO:0035845	0.0333410023199961	5.22060381355932	0.740714488233626	3	11	photoreceptor cell outer segment organization	ENSXMAG00000000481,ENSXMAG00000006376,ENSXMAG00000016498	prkci,ttc26,tmem216
GO:0035999	0.0394832056379417	9.26849894291755	0.336688403742557	2	5	tetrahydrofolate interconversion	ENSXMAG00000006477,ENSXMAG00000003644	mthfd1b,shmt1
GO:0036211	0.0303890678617871	1.28857452071738	64.7115111993195	79	961	protein modification process	ENSXMAG00000000116,ENSXMAG00000000481,ENSXMAG00000000605,ENSXMAG00000001003,ENSXMAG00000002359,ENSXMAG00000002978,ENSXMAG00000004339,ENSXMAG00000005315,ENSXMAG00000006494,ENSXMAG00000007084,ENSXMAG00000008271,ENSXMAG00000008275,ENSXMAG00000008313,ENSXMAG00000008753,ENSXMAG00000008915,ENSXMAG00000009503,ENSXMAG00000010629,ENSXMAG00000011838,ENSXMAG00000012114,ENSXMAG00000012458,ENSXMAG00000012673,ENSXMAG00000012825,ENSXMAG00000012868,ENSXMAG00000013305,ENSXMAG00000013471,ENSXMAG00000014375,ENSXMAG00000014669,ENSXMAG00000015003,ENSXMAG00000015255,ENSXMAG00000016330,ENSXMAG00000016562,ENSXMAG00000017572,ENSXMAG00000017652,ENSXMAG00000018150,ENSXMAG00000018213,ENSXMAG00000018319,ENSXMAG00000018567,ENSXMAG00000018722,ENSXMAG00000018810,ENSXMAG00000020013,ENSXMAG00000020189,ENSXMAG00000000103,ENSXMAG00000000750,ENSXMAG00000002747,ENSXMAG00000005424,ENSXMAG00000006970,ENSXMAG00000007886,ENSXMAG00000008550,ENSXMAG00000009101,ENSXMAG00000010397,ENSXMAG00000010830,ENSXMAG00000012709,ENSXMAG00000013468,ENSXMAG00000014847,ENSXMAG00000015525,ENSXMAG00000015781,ENSXMAG00000016372,ENSXMAG00000016768,ENSXMAG00000017200,ENSXMAG00000019813,ENSXMAG00000002780,ENSXMAG00000004615,ENSXMAG00000008361,ENSXMAG00000008637,ENSXMAG00000012317,ENSXMAG00000012453,ENSXMAG00000014263,ENSXMAG00000014674,ENSXMAG00000015140,ENSXMAG00000015650,ENSXMAG00000015946,ENSXMAG00000016613,ENSXMAG00000016899,ENSXMAG00000018747,ENSXMAG00000003878,ENSXMAG00000008728,ENSXMAG00000010101,ENSXMAG00000016477,ENSXMAG00000019814	asb15b,prkci,loxl5b,dstyk,NPFFR2,asphd2,SGK1,grk4,prmt6,dclk1b,atxn7l3a,myo3a,smurf2,uhrf1,kat2a,mapk8b,dtx3,rps6kal,sik1,si:ch211-15p9.2,ptpreb,HECTD2,DCAF15,ltk,oga,mindy3,lmtk2,alg3,dtx2,pomk,gsk3aa,PTPRK,NRBP1,ttll11,SSH1,porcn,scyl2,dusp12,cdk5,pigw,socs4,DYRK4,map2k4a,tgfbr2b,st8sia1,MAST1,tpst1l,KLHL22,klhl36,si:ch211-223p8.8,trip12,hdac10,ntrk1,NEK9,trpm6,DCAF1,MYLK4,PIGT,asb12a,b3gnt2a,st8sia2,tbl1xr1b,spsb4a,camk1da,ptpn11b,akt2,ANKIB1,map4k5,tsg101a,galnt18a,prmt7,atat1,CISH,RNF40,prkn,UBE4A,fkbp2,b4galt7,pgap4
GO:0040001	0.0131625561658255	8.35677966101695	0.538701445988092	3	8	establishment of mitotic spindle localization	ENSXMAG00000000481,ENSXMAG00000006695,ENSXMAG00000011253	prkci,nusap1,pafah1b1b
GO:0043412	0.0157612038959574	1.32209200544641	70.0985256592004	87	1041	macromolecule modification	ENSXMAG00000000116,ENSXMAG00000000481,ENSXMAG00000000605,ENSXMAG00000001003,ENSXMAG00000002359,ENSXMAG00000002978,ENSXMAG00000004339,ENSXMAG00000005315,ENSXMAG00000006494,ENSXMAG00000007084,ENSXMAG00000007601,ENSXMAG00000008271,ENSXMAG00000008275,ENSXMAG00000008313,ENSXMAG00000008753,ENSXMAG00000008915,ENSXMAG00000009503,ENSXMAG00000009663,ENSXMAG00000010629,ENSXMAG00000011838,ENSXMAG00000012114,ENSXMAG00000012458,ENSXMAG00000012673,ENSXMAG00000012825,ENSXMAG00000012868,ENSXMAG00000013244,ENSXMAG00000013305,ENSXMAG00000013471,ENSXMAG00000014375,ENSXMAG00000014669,ENSXMAG00000015003,ENSXMAG00000015255,ENSXMAG00000015478,ENSXMAG00000016330,ENSXMAG00000016562,ENSXMAG00000017572,ENSXMAG00000017652,ENSXMAG00000018150,ENSXMAG00000018213,ENSXMAG00000018319,ENSXMAG00000018398,ENSXMAG00000018447,ENSXMAG00000018567,ENSXMAG00000018722,ENSXMAG00000018810,ENSXMAG00000020013,ENSXMAG00000020189,ENSXMAG00000000103,ENSXMAG00000000750,ENSXMAG00000002747,ENSXMAG00000005424,ENSXMAG00000006970,ENSXMAG00000007886,ENSXMAG00000008550,ENSXMAG00000009101,ENSXMAG00000010397,ENSXMAG00000010830,ENSXMAG00000012709,ENSXMAG00000013468,ENSXMAG00000014847,ENSXMAG00000015525,ENSXMAG00000015781,ENSXMAG00000016372,ENSXMAG00000016768,ENSXMAG00000017200,ENSXMAG00000019813,ENSXMAG00000002780,ENSXMAG00000004615,ENSXMAG00000006199,ENSXMAG00000008361,ENSXMAG00000008637,ENSXMAG00000012317,ENSXMAG00000012453,ENSXMAG00000014263,ENSXMAG00000014674,ENSXMAG00000015140,ENSXMAG00000015650,ENSXMAG00000015946,ENSXMAG00000016613,ENSXMAG00000016899,ENSXMAG00000018747,ENSXMAG00000003878,ENSXMAG00000008728,ENSXMAG00000010101,ENSXMAG00000015792,ENSXMAG00000016477,ENSXMAG00000019814	asb15b,prkci,loxl5b,dstyk,NPFFR2,asphd2,SGK1,grk4,prmt6,dclk1b,dntt,atxn7l3a,myo3a,smurf2,uhrf1,kat2a,mapk8b,CDKAL1,dtx3,rps6kal,sik1,si:ch211-15p9.2,ptpreb,HECTD2,DCAF15,mettl25b,ltk,oga,mindy3,lmtk2,alg3,dtx2,trub2,pomk,gsk3aa,PTPRK,NRBP1,ttll11,SSH1,porcn,trmt61b,trmt61a,scyl2,dusp12,cdk5,pigw,socs4,DYRK4,map2k4a,tgfbr2b,st8sia1,MAST1,tpst1l,KLHL22,klhl36,si:ch211-223p8.8,trip12,hdac10,ntrk1,NEK9,trpm6,DCAF1,MYLK4,PIGT,asb12a,b3gnt2a,st8sia2,tbl1xr1b,osgep,spsb4a,camk1da,ptpn11b,akt2,ANKIB1,map4k5,tsg101a,galnt18a,prmt7,atat1,CISH,RNF40,prkn,UBE4A,fkbp2,elp5,b4galt7,pgap4
GO:0044042	0.0152674062407751	5.07083574599498	1.01006521122767	4	15	glucan metabolic process	ENSXMAG00000007739,ENSXMAG00000011040,ENSXMAG00000011787,ENSXMAG00000004886	pygmb,pygma,gys1,ppp1r3ca
GO:0044262	0.0233721087259492	2.71848290598291	2.89552027218599	7	43	cellular carbohydrate metabolic process	ENSXMAG00000016330,ENSXMAG00000007739,ENSXMAG00000011040,ENSXMAG00000011694,ENSXMAG00000011787,ENSXMAG00000004886,ENSXMAG00000007256	pomk,pygmb,pygma,nr4a1,gys1,ppp1r3ca,idh1
GO:0044264	0.0118124721190755	5.57876857749469	0.942727530479161	4	14	cellular polysaccharide metabolic process	ENSXMAG00000007739,ENSXMAG00000011040,ENSXMAG00000011787,ENSXMAG00000004886	pygmb,pygma,gys1,ppp1r3ca
GO:0046058	0.00890324372614304	6.19957537154989	0.875389849730649	4	13	cAMP metabolic process	ENSXMAG00000006304,ENSXMAG00000006920,ENSXMAG00000016360,ENSXMAG00000017286	adcy1a,adcy8,adcy7,ADCY6
GO:0048070	0.0129693025603647	27.8139534883721	0.202013042245534	2	3	regulation of developmental pigmentation	ENSXMAG00000010180,ENSXMAG00000013305	sulf1,ltk
GO:0051179	0.0371341182565847	1.23195488721805	97.1682733201021	113	1443	localization	ENSXMAG00000000481,ENSXMAG00000000892,ENSXMAG00000001470,ENSXMAG00000001751,ENSXMAG00000001977,ENSXMAG00000002945,ENSXMAG00000004392,ENSXMAG00000004537,ENSXMAG00000005294,ENSXMAG00000005696,ENSXMAG00000005701,ENSXMAG00000006376,ENSXMAG00000006768,ENSXMAG00000007746,ENSXMAG00000007816,ENSXMAG00000007895,ENSXMAG00000008229,ENSXMAG00000008881,ENSXMAG00000009607,ENSXMAG00000010103,ENSXMAG00000010180,ENSXMAG00000010371,ENSXMAG00000011809,ENSXMAG00000012211,ENSXMAG00000012584,ENSXMAG00000013010,ENSXMAG00000013305,ENSXMAG00000015080,ENSXMAG00000015171,ENSXMAG00000015596,ENSXMAG00000016647,ENSXMAG00000016748,ENSXMAG00000017031,ENSXMAG00000017268,ENSXMAG00000017498,ENSXMAG00000018067,ENSXMAG00000018111,ENSXMAG00000018269,ENSXMAG00000018319,ENSXMAG00000018363,ENSXMAG00000018700,ENSXMAG00000019185,ENSXMAG00000019257,ENSXMAG00000002050,ENSXMAG00000002216,ENSXMAG00000002610,ENSXMAG00000003028,ENSXMAG00000003226,ENSXMAG00000003423,ENSXMAG00000003439,ENSXMAG00000003885,ENSXMAG00000005014,ENSXMAG00000005409,ENSXMAG00000005907,ENSXMAG00000006851,ENSXMAG00000007115,ENSXMAG00000007739,ENSXMAG00000008011,ENSXMAG00000009585,ENSXMAG00000010055,ENSXMAG00000011040,ENSXMAG00000011044,ENSXMAG00000011387,ENSXMAG00000013805,ENSXMAG00000014065,ENSXMAG00000015525,ENSXMAG00000015651,ENSXMAG00000015884,ENSXMAG00000016605,ENSXMAG00000016609,ENSXMAG00000016901,ENSXMAG00000017736,ENSXMAG00000019566,ENSXMAG00000000515,ENSXMAG00000001583,ENSXMAG00000002639,ENSXMAG00000003342,ENSXMAG00000004418,ENSXMAG00000004899,ENSXMAG00000006101,ENSXMAG00000006695,ENSXMAG00000007132,ENSXMAG00000011253,ENSXMAG00000011330,ENSXMAG00000012145,ENSXMAG00000012453,ENSXMAG00000013890,ENSXMAG00000015140,ENSXMAG00000016669,ENSXMAG00000017065,ENSXMAG00000017195,ENSXMAG00000017332,ENSXMAG00000017521,ENSXMAG00000018068,ENSXMAG00000018611,ENSXMAG00000020387,ENSXMAG00000001298,ENSXMAG00000001508,ENSXMAG00000001968,ENSXMAG00000002761,ENSXMAG00000005616,ENSXMAG00000006545,ENSXMAG00000007140,ENSXMAG00000007339,ENSXMAG00000008018,ENSXMAG00000008788,ENSXMAG00000011782,ENSXMAG00000011950,ENSXMAG00000012341,ENSXMAG00000012556,ENSXMAG00000014557,ENSXMAG00000015858,ENSXMAG00000018485	prkci,RHCG,gnptab,SEC61A1,AP3B2,pum1,myb,clns1a,RAB14,sfxn5a,p2rx1,ttc26,vps18,SIRT1,osbp,SCN8A,APOB,slc5a6a,kcnk1b,MELTF,sulf1,SLC24A1,SLC10A4,kcnk10b,UNC13D,atp1b3b,ltk,klhl24a,tmem63c,SLC16A13,SLCO2A1,exoc7,ndc80,CACNA2D2,atp2b2,slc39a14,sec14l8,cog2,porcn,GRID1,SLC17A7,PITPNM2,glra1,vps41,ADCYAP1,seh1l,zgc:114041,KCNMA1,abcg2b,mfsd2b,abcd4,rint1,GPR155,SPNS2,slc25a40,slc35a2,pygmb,ncf4,ARFGEF1,ATP6V1A,pygma,stra6l,TMEM38B,slc22a7a,slc44a4,trpm6,slc17a9b,glrba,amotl2a,cacnb2b,exoc1,timm10,aplnrb,chrna7a,kcnc3b,slc5a2,KCNT1,HCN1,slc30a6,srp68,nusap1,SLC16A6,pafah1b1b,myoc,kcnj13,akt2,ABCB11,tsg101a,arl8ba,kcnh1a,GRIK5,gpc3,SLC46A3,rpgrb,kcnk5a,mid1ip1b,slc17a6b,oxa1l,cyb5d1,slc2a13b,chrnb3a,DUOXA2,aqp10a,SLC7A1,RSPH6A,KCNN1,SLCO3A1,ucp3,clcnk,mfsd8,NUP85,ap1s2,STX1A
GO:0051293	0.0131625561658255	8.35677966101695	0.538701445988092	3	8	establishment of spindle localization	ENSXMAG00000000481,ENSXMAG00000006695,ENSXMAG00000011253	prkci,nusap1,pafah1b1b
GO:0051653	0.0131625561658255	8.35677966101695	0.538701445988092	3	8	spindle localization	ENSXMAG00000000481,ENSXMAG00000006695,ENSXMAG00000011253	prkci,nusap1,pafah1b1b
